ID	SkillName	IconID	Desc
772	双刃斩	5	大范围群体伤害技能
773	蓄力	9	吟唱技能，如果吟唱结束将使接下来一段时间攻击力提高，可以通过点燃周围的枯叶堆发出的强光打断其吟唱，被强光照射后崖剑会眩晕一段时间，这段时间内他受到的伤害会提高
774	寒冰掌	2	吟唱后对随机多个目标射出寒冰内力，并使玩家获得冰魄效果
775	寒冰凝结	5	会将空气中的水气凝结成冰，一段时间后产生爆裂，对一定范围内造成伤害
776	冰冻	9	在玩家有冰魄的情况下如果接触到水，便会立即被冻结，需要其它玩家破冰方能脱困
777	黑眼狼牙袭	5	吟唱一段时间后斩击地面，带出3道剑气，对碰到的玩家造成伤害
778	黑风破岩斩	5	秦秀将剑插入地下，带动周围随机出现岩石喷发的范围伤害
779	重斩	6	秦秀进入防御姿态，在其结束防御后会对随机玩家发动攻击，将防御时所承受的伤害以一定量返还给目标
780	投掷	6	将手中长枪投掷出去，对随机目标造成伤害，处于轻功状态下会受到更严重的伤害
781	播撒种子	6	对随机多个目标释放，使其受到持续的伤害，并且在持续伤害效果结束产生范围伤害
782	死亡花瓣	9	播撒带毒花瓣形成毒雾，对大范围内的玩家造成伤害，自身隐匿于雾气中，在受到伤害后方会现身
783	鞭笞	9	周围的植被区域会有蔓藤鞭笞靠近的玩家
784	怒吼蛮击	5	吟唱一段时间后，朝某一方向发出怒吼，被命中的玩家会眩晕一段时间，并在这段时间内受到更多的伤害，在怒吼结束后拍击地面造成大范围伤害
785	缠绕蔓藤	4	植尸将会放出蔓藤将随机玩家缠绕住，在此期间还会恢复生命，该效果可以驱散，如果不及时驱散，他还会对该目标释放一次重击
786	防御姿态	9	植尸将在一定血线会进入防御姿态，一旁的公治菱会出手为其输送内力，玩家需要挡住这股内力的同时，将他的防护盾打破
787	达摩捏诀	6	吟唱技能，悟影随机选择一名玩家释放三道剑气，被剑气命中玩家会减速，命中三次则眩晕
788	金刚伏虎	5	悟影随机选择一名玩家，开始吟唱；吟唱结束后冲向被点名玩家，根据该名玩家周围玩家数量造成不同额度的伤害
789	童子拜佛	5	悟影随机选择一名玩家，开始吟唱，结束向被点名玩家释放一道真气，根据该名玩家周围玩家数量造成不同额度伤害
790	双针定阳	9	悟影释放一个气场，站在气场内玩家会持续受到高额伤害，同时攻击会获得增强
791	迷雾·剑意	9	在与双雄剑意的战斗中，若没有提前参悟剑意，则靠近双雄剑意会受到伤害
792	剑气撕裂	5	双雄剑意各自向前释放一排剑气
793	剑爆	5	双雄剑意在地面各召唤数道剑气，随后剑气爆炸造成伤害
794	剑震	6	追逐阶段时，双雄剑意追上玩家或距离过近时释放，造成全屏伤害
795	杀·残影	9	剑圣召唤出残像，协助剑圣一起战斗
796	活·天罚	5	玩家被剑圣技能命中一定次数后释放，造成全屏伤害
797	慑·千击	6	场地中掉落剑气攻击玩家
798	服·骇世	5	剑圣向一名玩家释放剑气，使该玩家获得缴械效果，效果结束后造成范围伤害；如果伤害范围内存在其他玩家，则范围内玩家获得相同的缴械效果。
799	分川手·排浪	5	锁定近战范围内人群最多的地方并对该方向造成角度45，半径4米的大量毒性伤害。该伤害需要多人分摊。若技能落空，自身获得乘胜追击效果提高攻击力
800	挑骨爪·累雪	5	莫雨发疯般的挥动利爪，在总共14秒的时间内每1秒对全屏玩家造成伤害，该伤害会随着时间的推移越来越高。玩家如果对其造成的伤害量达到一定值，这个技能则会提前终止。
801	镇狱眼	9	莫雨双手抱头，头低垂着陷入十分痛苦的状态，3秒后，莫雨将头抬起露出发红的摄人的双眼，如果玩家正面面对莫雨，将受到影响移动速度减少，不能使用轻功，并且添加降低治疗效果的魔眼DEBUFF,不能驱散
802	知心火	8	紧接镇狱眼后，莫雨所注视的地方会产生半径6米的黑色火焰圈，火焰圈会向最近的玩家蔓延
803	辩玉掌	8	跳到空中的莫雨会每隔一段时间分别对毛毛和可人进行攻击，造成的范围伤害需要多名玩家为毛毛和可人分摊伤害，如果毛毛和可人其中一个重伤，莫雨陷入完全疯狂，攻击力将显著提升
804	无暇剑璧	9	毛毛和可人会撑起防护壁，会为里面的玩家提供随机层数的减伤，每次受到辨玉掌攻击都会减少一层。毛毛的是阳性属性，可人的为阴性属性，buff被打掉后只能去相对属性处才能从新获得防护壁buff。
805	黄泉绝影	9	在莫雨空中攻击的同时会出现2个他的影子分别对毛毛和可人进行攻击。影子被杀掉后会扣除莫雨内力值，当莫雨的内力耗完就会落地
806	问莲一式·行舟	1	李白快速刺出2剑，对当前目标造成伤害，同时该伤害会跳转到其4米内最近的玩家身上，如果没有目标，那么主目标将承受2次伤害
807	问莲二式·登楼	5	李白举剑运起内力将周围玩家震飞，随即以被震飞的玩家为目标，冲向目标吟唱3秒使出全力刺出一剑，造成目标点半径4米范围内大量伤害，需要多名玩家分摊伤害
808	华茎	8	插在地上的两把剑会攻击在其剑气圈内距离自己最近的玩家，对被攻击者造成阳性伤害，并使其获得易伤清流debuff，玩家将受到更大的伤害
809	接天莲	5	插在地上的两把剑会攻击在其剑气圈内距离自己最近的玩家，如若该范围内没有玩家，那么会释放全屏伤害
810	烈明	9	散发红色光芒的子剑会向李白射出剑气，李白接受到剑气攻击力会不断的叠加，玩家可以站在两者之间挡住剑气，挡住红色剑气的玩家所造成的伤害会提高,同时生命上限会减少，当玩家离开剑气后将在一定时间内不能再阻挡该颜色的剑气，其它颜色不受影响
811	月满	9	散发黄色光芒的子剑会向李白射出剑气，李白接受到剑气受到的伤害会不断减少，玩家可以站在两者之间挡住剑气，挡住黄色剑气的玩家会优先成为李白的攻击目标，并会获得受到治疗成效增加，同时受到的伤害也会相应提高的效果，当玩家离开剑气后将在一定时间内不能再阻挡该颜色的剑气，其它颜色不受影响
812	问莲三式·剑戏鱼	9	李白挥动武器刺出，射出的剑气对目标造成伤害，会优先攻击挡住黄光的玩家
813	问莲四式·映日	5	李白运起内力，对所有玩家每秒造成阳性伤害，伤害过程持续一段时间
815	神秘招式	9	请玩家自行探索
816	居合·返	8	穿过目标并造成三段伤害，要求目标面向BOSS
817	居合·扫	8	造成一次扇形伤害，并在后跳后造成一次范围更大的扇形伤害，第二次伤害要求面向BOSS
818	斩流剑	9	生成一个气场，对敌人造成减速效果
819	月海斩流剑·破	5	释放一道刀气，在命中目标后造成伤害，此伤害需要承伤
820	月海斩流剑·落	5	对自身周围造成造成多次小范围伤害，此技能需要消耗自身内力释放
821	月海斩流剑·聚	9	聚气成剑，生成的剑气会向场地中间移动，剑气周期性对周围释放内力造成伤害，在命中多次目标后，剑气会因为能量耗尽而消失，此技能需要消耗自身内力释放
822	月海斩流剑·徊	5	造成一次大范围低高度伤害
823	月海斩流剑·灭	5	当自身内力过高时，消耗所有内力造成一次大范围伤害
824	一鼓作气	5	施放一道刀气，在命中目标时造成范围伤害，并弹射其他目标
825	长驱直入	6	选择数个目标后按照顺序冲刺并造成伤害
826	无坚不摧	5	伤害并眩晕目标方向的敌人，随后再次造成两次大范围伤害
827	步步为营	6	选择一个目标后向其逼近，移动时会对自身前方造成伤害，停下时受到攻击则会对所有敌人造成伤害
828	攻其无备	6	将一名敌人拉进踹倒，并用手中兵器将其钉在地上，若兵器短时间内未受到一定伤害，则目标将会死亡
829	釜底抽薪	6	隐藏自身气息，并且选择一名敌人为目标，一段时候后现身并对目标造成大量伤害，若目标死亡则继续潜伏寻找下一个目标
830	天雷鼓音	5	战斗场地内范围AOE
831	相知剑意	5	吟唱后对面对方向释放扇形AOE
832	音潮倾湖	5	吟唱后凤息颜敲击场地内的大鼓，产生环状AOE
833	广陵清音	5	战斗场地内范围AOE
834	广陵心曲	8	产生防护罩，使赵宫商无敌，并震开靠近的敌人
835	取韩亡身	9	召唤聂政虚影对敌人进行攻击
836	余音绕梁	9	赵宫商消耗内力为聂政疗伤
837	投剑峻迹	9	赵宫商以内力凝成利剑从天而降砸向敌人，产生爆炸并形成4个残志光球
838	残志光球	9	光球会向赵宫商移动，接近赵宫商后光球会被赵宫商吸收并回复内力
839	聂政冲冠	1	聂政吟唱技能后对当前目标进行重击
840	聂政长虹	5	聂政吟唱技能后对面向区域释放剑气，攻击扇形区域内的敌人
841	锁足箭	9	月侍弓利用精妙的刺伤手段使一名敌人锁足
842	锥心箭	6	月侍弓吟唱后对被锁足箭击中的敌人射出暗箭，对被锁足的敌人造成大量伤害
843	流星飞箭	5	月侍弓利用幻象令对手迷惑，幻象同时也会对敌人进行攻击
844	狡如脱兔	9	经常执行刺杀任务使月侍弓可以在战斗中看出敌人的弱点和招式的破绽
845	劫持人质	9	月侍弓为了确保自己的安全会劫持战斗场地内的长歌门人当做人质，偷袭她可以解救被劫持的人质，否则月侍弓就会撕票，战斗中确保长歌门人的存活来削弱月侍弓狡如脱兔的效果
846	腥红剑术·血	9	屈焰阳对当前目标重击，并扰乱其体内的真气流转，使目标漏出更多的破绽，受到伤害提高
847	腥红剑术·连斩	6	屈焰阳在战斗中感到非常愤怒，会随机选中一个敌人进行一轮狂风暴雨般的压制，被压制的敌人无法移动和运功
848	血咒	2	屈焰阳用阴邪的内功扰乱被压制的敌人体内的生机，吸收其他盟友对其的疗伤效果
849	腥红剑术·泣	5	屈焰阳释放自身阴气，对所有敌人造成伤害
850	追魂	9	屈焰阳瞄准距离自己较远的一名敌人引导追魂剑气，对其造成伤害并在敌人的经脉里种下暗伤，经脉受损的敌人再次被追魂剑气打到则会经脉寸断而死
851	索命	9	屈焰阳发现没有合适的敌人施放追魂的时候他会非常的生气，屈焰阳会对商会的人质施放索命剑气，将人质杀死；当屈焰阳发现追魂剑气击杀了敌人的时候他会异常兴奋，并激发了他杀戮的欲望，也会对商会人质施放索命剑气，杀死一名商会人质
852	沸血	9	杀戮让屈焰阳陷入癫狂，每杀死一名敌人或人质屈焰阳的所有伤害提高5%
853	怒意	9	受伤会使屈焰阳陷入愤怒，使屈焰阳的伤害提高20%
854	血战	9	屈焰阳的求生本能会让他受到的伤害降低15%
855	腥红剑术·寂灭	5	当商会的人质死光时，屈焰阳想到无法继续逼问商会财宝的下落，屈焰阳会愤怒的施放腥红剑术·寂灭，杀死在他逼供时来捣乱的所有人
856	龙图卫·刺	9	每隔一段时间屈焰阳都会命令龙图刺客对商会人质进行屠杀，来满足自己对鲜血的渴望
857	紫金钵·镇	5	仲虚念扔出紫金钵，被紫金钵扣住的玩家获得定身效果
858	紫金钵·化	9	紫金钵受到攻击的一定比例会转化到紫金钵内扣住的玩家身上
859	紫金钵·灭	5	紫金钵内的玩家每秒损失大量气血
860	三环锡杖	5	仲虚念将锡杖插在身边，造成全屏伤害。锡杖会给仲虚念恢复气血，同时可以被玩家攻击
861	斗笠·斩/破魔	5	仲虚念将头上的斗笠扔出，对面前玩家造成伤害
862	须弥咒	6	仲虚念选择几对玩家，使每对玩家中一名玩家受到的伤害全部转移给另一名玩家
863	涅槃经	6	仲虚念在场地中选择几个点，随后在选定区域扩散开环状技能，对被命中玩家造成伤害和定身效果
864	怒气	9	每次被玩家攻击和攻击玩家都会回复怒气，当怒气蓄满后会释放随机一个技能
865	仇恨反击	9	满怒气之后触发，进入格挡姿态，对首个攻击自己的玩家追击
866	花落无痕剑	5	满怒后释放吟唱2s，记录玩家的所在位置，吟唱结束后对各位置依次出剑，造成范围4尺的aoe伤害
867	恢复	9	每次攻击恢复一定的血量
868	攻击	6	攻击离自己最近的玩家
869	剑舞	9	战斗区域内伫立着5个剑姬，需要玩家依次打掉，每打掉一个剑姬会使其进入剑舞姿态。剑姬·攻发动剑舞效果所有剑姬攻击力提高，剑姬·镜发动剑舞效果所有剑姬反弹外功伤害，剑姬·宁发动剑舞效果所有剑姬受到内功伤害后，恢复一定的血量，剑姬·壁发动剑舞效果所有剑姬受到外功伤害减少，剑姬·界发动剑舞效果所有剑姬受到的内功伤害减少
870	星斗剑气	5	李倓召唤五把剑气，向李复靠拢，每把剑对李复造成伤害，并对行进路上的玩家造成伤害
871	召唤黑子	9	召唤士兵，对李复发起攻击
872	流风五连斩	5	李复依次召唤5个旋风，对李倓发出冲击，每个旋风造成伤害，可以被玩家抵挡，玩家受到伤害的同时附带易伤debuff
873	召唤白子	9	召唤士兵，对李倓发起攻击
874	玉箫剑法	6	选择距离最近的目标，对其造成内功伤害，并附带一层点穴buff，耗玩家蓝的同时自己回蓝
875	点穴	9	减少自身移动速度，5层之后被玉箫剑法打中转化为经脉俱断
876	经脉俱断	9	无法移动无法运功，持续一段时间
877	玉箫击	9	打中5层点穴的目标时，将其击退并造成伤害
878	音律波动	5	每次玉箫剑法附带全屏伤害
879	音律和弦	9	宫buff15层之后，释放音律和弦，根据商角徵羽最高buff层数释放技能，若强度最低，玩家回蓝，若强度最高，玩家烧蓝
880	落英神剑	6	若目标距离自己10尺以外，则对目标进行冲刺，并到点后释放10尺半径的范围伤害，并附带3层点穴debuff，耗玩家蓝同时自己回蓝
881	品竹曲	6	满蓝后释放，在随机位置召唤一个幻影，一起吹奏持续一段时间，释放全场范围的音波攻击，造成伤害的同时消耗内力，两个音波一阴一阳，可以产生干涉，两波可以产生弱化区域，若玩家内力低于一定的时候伤害翻倍，在弱化区域可以恢复内力，玩家需要在两个声源连线的中垂线站位躲避，该技能释放结束后进入下个阶段
882	幻魔问心曲	5	满蓝后释放，持续吟唱，选择随机玩家召唤一一对应的幻魔，幻魔出现后，降低对应玩家的攻击力和治疗强度，击杀之后则对应的玩家获得灵台清明buff。幻魔的强度与玩家自身的内力相关，内力越低，则幻魔越强，无蓝职业则根据能量参考
883	幻魔锁定	9	降低目标的攻击和治疗
884	灵台清明	9	提升自身会心
885	幻势	9	每层增加幻魔伤害和气血上限，最多可叠加5层
886	幻魔附体	9	若30s内未击杀幻魔，则玩家被幻魔附体，不受操纵自己原地释放范围伤害，持续一段时间，期间幻魔被击杀则玩家也死亡
887	青冥意	5	进入苏十三娘气场内或者被李璘攻击获得，受到持续阳性内功伤害，并有减速效果
888	剑器舞	5	李璘用内力催动苏十三娘释放，可能在短暂提示后攻击气场内玩家或气场外玩家，如被击中则造成大量伤害。每次释放苏十三娘消耗大量内力，当苏十三娘内力耗尽时，李璘将内力传送给苏十三娘，继续释放直到内力为空
889	相如一击	5	李璘释放剑气，对目标及其周围五尺范围造成阳性内功伤害
890	飞花蝶舞	6	选择一名玩家追击，在血量低于一定比例则开始追击距离最近的玩家，追上玩家将其锁足并造成按比例增加的阴性内功伤害，若其锁足过玩家，则在死亡的时候进入无敌回血状态，满血后继续追击玩家
891	冰心止欲	5	十三娘释放剑气，对目标及其周围五尺范围造成阴性内功伤害
892	吞八荒	6	李璘选择一名玩家，将其锁入八荒剑阵中，需要剑阵内玩家打爆八荒阵眼
893	相如文君	9	李璘与苏十三娘召唤两把剑气，当双剑汇合时，李璘与苏十三娘会回复内力值，若有一位内力值回复满，则释放大量飞花蝶舞与剑器舞技能。玩家可通过在李璘没有凭虚buff的期间撞击相如剑气来延缓李璘内力的回复，同理，也可通过在苏十三娘没有凭虚buff的期间撞击文君剑气来延缓苏十三娘内力的回复
894	阵破	9	影响李璘苏十三娘内力回复的debuff，层数越高，李璘苏十三娘内力回复速度越慢
895	星落云散	5	慕容绿珠释放一个机关将玩家拉至一处，蓄力后冲向该机关处造成范围伤害，被击中后会中毒
896	雪天鸿影	9	慕容绿珠消失后随机出现一名玩家身后，对该玩家造成外功伤害，如果该玩家周围8尺内还有其它玩家，慕容绿珠将继续释放该技能
897	月残魂裂	5	慕容绿珠释放大范围伤害，被击中的玩家受到的治疗效果将受影响，同时每一次释放技能慕容绿珠会将伤害量的部分转化为生命值和增加自身攻击
898	疾影夺魄	1	慕容绿珠蓄力后瞬移到当前目标身边，对其造成大量外功伤害
899	震林碎山	5	宫天蝉蓄力后以自身为中心向外放出三道扇形音波，处于音波范围内的玩家受到伤害
900	九曲飞流	9	宫天蝉蓄力后施放出水龙卷，水龙卷移动过程中会对周围的玩家造成伤害
901	万籁齐喑	5	宫天蝉蓄力后在随机位置施放半径6尺的范围攻击
902	天蝉啸月	9	宫天蝉蓄力后以自己为中心施放一个音域，在音域范围内其攻击会获得加成，当其血量低于一定值后，宫天蝉在音域内释放的任何技能都会附带大范围伤害
903	剑气破空·冰诀	5	雨卓承蓄力后对随机玩家所在位置释放一道剑气，处于剑气范围的玩家受到伤害，剑气所经过的地面会结冰，经过冰面的玩家会受到伤害效果和减速效果
904	大道一心·霜印	9	雨卓承蓄力后传送两名玩家到场地中央并附带寒霜印记，中印记的玩家会持续受到伤害，根据两名玩家之间的距离造成不同的效果
905	四象混沌·雪暴	9	雨卓承蓄力后施放一个大范围伤害，玩家需借助寒霜印记形成结冰躲避在冰后
906	心魂俱乱·狂焰	5	雨卓承蓄力后对随机玩家位置冲刺并施放一个半径8尺的范围伤害
907	化清气劲	9	被沈眠风或者其分身的攻击击中就会中化清气劲，该负面效果可以驱散，每层减少治疗效果并增加受到的阳性伤害
908	碎骨	1	运功3秒，对当前目标造成巨量伤害
909	乱舞	5	瞬发，近战范围内造成外功伤害
910	分身	5	出现数个分身，分身冲向目标，手中棍棒挥出，对前方90度半径4尺范围内的玩家造成外功伤害
911	鼓舞	9	每间隔一段时间，柳公子会给沈眠风释放鼓舞，使其造成的所有伤害提高,可以驱散
912	烈焰	5	战斗场地内，每隔一段时间会冒出浓烟，浓烟出现一段时间后该区域内会喷发出火焰，对区域内的玩家造成阳性伤害。
913	高热	5	战斗开始后，战斗区域内的高温对在其内的玩家造成阳性伤害
914	狼牙悍将	9	战斗开始后每间隔一段时间会出现狼牙悍将，狼牙悍将吃控，其血量较多快速杀死他们的方法为让其被烈焰烧死
915	反客为主	5	释放以自身为圆心的范围伤害，需要多名玩家共同承担伤害
916	笑里藏刀	9	会根据柳绯君姿态的不同而产生不同效果的持续减血的状态，并在结束时传染给周围的队友
917	假途灭虢	6	选择若干目标，一段时间后将会对所选目标各释放一道刀气，刀气命中目标后会造成伤害，并生成向6个方向移动的小刀气
918	心之魔	9	产生一个心魔并将积攒的内力球推向心魔，内力球会对敌人造成伤害，并在累计命中敌人一定次数后消失，顺利到达心魔处的内力球将会强化心魔
919	情之殇	9	柳绯君和心魔分别选取一名敌人，并对其牵引，若两名敌人未在一定时间内相聚，则柳绯君或其心魔会释放全团伤害的技能
920	三步一杀	9	选择目标定身，向其方向释放矩形技能，并强化自身伤害，只在特定时候使用此技能
921	以逸待劳	5	选择目标跟随，并持续对全体敌人造成伤害，只在特定时候使用此技能
922	扰心	9	月华施展红衣教秘术扰乱对手心神，使目标失去恢复能力，并引发目标体内戾气爆发，短暂时间后造成在这期间目标尝试恢复气血值10倍的伤害，若月华发现对手中没有防御心法的门派则对所有人释放
923	魅惑	9	月华会对她的对手种下红衣教秘制的慢性毒药，当毒性爆发时，中毒的人会完全迷失自我，沉沦，消亡
924	魅情	9	月华尝试提高敌人体内魅惑之毒的爆发速度，并对所有人造成伤害，招式吟唱时极容易被干扰，以至无法释放成功
925	奇毒	9	月华常年对药物的研究，使她对毒药的运用娴熟无比，其中以【钩吻】、【妒夫人】、【红颜】、【胭脂笑】为最，月华也最喜欢用其中之一来折磨对手
926	钩吻	9	奇毒断肠，降低移动速度，命中，无双与加速，但毒性不稳定，很容易被治疗（驱散）
927	妒夫人	9	妒妇饮鸩，中毒者体内毒素外泄，持续对周围队友造成毒性伤害且叠加易伤
928	红颜	9	九鸩之毒，杀人无形，毒性爆发时需要他人帮忙分摊毒性方不致命
929	胭脂笑	9	胭脂一笑夺生魂，中毒者修炼的内功不同引发的中毒反应亦不相同，毒性诡异为人所忌，修习治疗内功者将持续损失内力与气血，修习防御心法者则会忘记自己的痛苦，暂时提高体质但持续流失生命
930	幻彩迷情	9	月华修炼之时经常夺取吸食活人精气以增强自身内力，战斗中月华也会将对手的精气抽取出来，产生一个精气所凝结的球
931	情殇黯然	5	一段时间以后幻彩迷情将爆炸，对月华的敌人造成伤害，幻彩迷情若在爆炸之前被打散，所有人则回复全部生命与内力
932	丧神烟	9	月华周期的在场内洒下迷烟，吸入迷烟的人将加速自身体内魅惑之毒的爆发
932	化身	9	月华与郭珠心意相通，使其在不知不觉中学会了部分丐帮的招式，其战斗风格柔中带刚诡异异常
933	月天引	9	月华将一名敌人强行用掌风吸至自己面前
934	月天龙印掌	9	月华将中了月天引的敌人击飞
935	华幻月影舞	9	在与月华的战斗中，月华施毒让敌人产生幻觉，中毒者将看到自己的梦魇--由幻影月华释放的亢龙有悔
936	月影天罗击	5	月华对场内敌人持续造成群体攻击伤害
937	月隐散华舞	9	当所有敌人的魅惑之毒爆发时他们的生已经没有意义了，月华会了结他们在尘世间的一切，包括生命
938	攻奴	9	平时供月华练功的奴隶，在月华战斗时会出现帮助月华攻击敌人的治疗者，当不存在治疗者时攻奴则会陷入混乱，持续对场内敌人造成大量伤害
939	血奴	9	平时供月华练功的奴隶，在月华战斗时会出现帮助月华，继续履行自己的任务，献祭自己为月华恢复大量生命，并增加月华的攻击力
940	法奴	9	平时供月华练功的奴隶，在月华战斗时会出现帮助月华攻击敌人，法奴会施放【命闇】与【惊魇】两种毒药
941	命闇	9	使敌人失去恢复能力，吸收治疗量
942	惊魇	9	身受剧毒导致中毒者想起过去最可怕的梦魇，持续造成伤害
943	追命箭弩	5	战斗开始后，曹炎烈会射出一支箭，箭会沿直线前进，被攻击后根据攻击的位置偏转一定角度继续直线前进，并且释放一次全屏阳性伤害,攻击者会获得一个负面气劲每秒造成伤害，可以叠加，不能驱散，一旦飞箭飞出场地，曹炎烈会收回箭随机选择一个玩家释放追命箭，之后在放出一支飞箭。飞箭在移动过程中会回蓝，当蓝回满后会转头朝曹炎烈移动，并每秒释放一次全屏范围伤害，释放的同时会耗蓝，当蓝耗完结束释放技能,回到移动模式
944	追命箭	6	收回飞箭后释放，对随机目标造成大量外功伤害，并使自己叠加一层增加外功伤害的气劲，可以叠加，不可驱散
945	战八方	5	对半径6尺内的玩家造成高伤害
946	一箭穿心	6	每间隔一段时间释放，运功1秒，射出箭矢对多个目标造成外功伤害，如果玩家处于空中状态的话会受到更高的伤害
947	强烈旋风	5	第一次御风阶段后，战斗区域内出现多个旋风，旋风会在场地内以直线移动，靠近旋风半径2尺内的玩家会受到外功伤害
948	旋风戟	9	曹炎烈来到场地中间，舞动铁戟，在曹炎烈周围会出现一个大龙卷风对其范围内的玩家每秒造成穿透高伤害，之外的区域为其造成的风圈层，在风圈层的玩家每秒受到外功穿透伤害，并会叠加一层外功易伤不利效果，使受到的外功伤害提高，可以叠加，不能驱散。持续一段后该技能会终止
949	绿色风球	9	当风起后空中会出现多个绿色的风球，玩家可以用道具铁链勾住风球将自己拉过去或者靠近其4尺内，会获得御风气劲使自己的御风气劲维持时间增加，风球在承受多次铁链勾住后会消失，一段时间后重新出现。御风气劲能重置蹑云的调息时间
950	蔷刺	9	独孤先生手中蔷薇剑的气刃，会随时间推移变色，增加自身攻击与格挡
951	黄泉浊浪	5	释放一道剑气，被命中玩家及其附近玩家被定身，定身期间受到持续阴性内功伤害，并无法接受治疗
952	碧落斩	6	冲向一名玩家，对其释放多次碧落斩·阳。这名玩家背后的玩家受到碧落斩·阴伤害
953	三途河岸	5	面对一名玩家移动运功，运功之后释放一道月牙形剑光，威力巨大
954	长峰秋露	5	向八个方向释放蔷薇剑气，无处躲藏
955	秋露	9	玩家气血被反转，并无法接受治疗，效果消失时受到巨量伤害
956	黄泉幻影	9	独孤先生召唤出幻身
957	黄泉幻影·乱	6	黄泉幻影对自身前方施展扇形剑气
958	黄泉幻影·灭	6	黄泉幻影对目标造成巨量伤害
959	黄泉幻影·封	5	黄泉幻影对自身领域除自己外所有事物造成中等伤害
960	蝶梦三生	9	独孤先生气血过低或者一定时间时释放，减少蔷刺变色时间，并且会选择威胁较大的技能释放
961	蛛毒	5	使目标被治疗的效果减少，一直维持，不能驱散，该效果可叠加，并且每秒造成毒性伤害，可与花毒中和
962	花毒	5	在场地随机点，随机玩家脚下会长出毒花，毒花会对半径4尺内散播有毒花粉造成毒性伤害，被击中的玩家中花毒或者清除1层蛛毒，散播花粉3次后枯萎，中了花毒的玩家造成的伤害减少，一直维持可叠加，不能驱散，并且每秒造成毒性伤害
963	勾魂夺魄	5	运功3秒，全屏范围造成毒性伤害，如果玩家在读条打断其读条，并沉默一段时间，被击中的玩家如果身上没有花毒或者蛛毒会随机中一种，如果有花毒或者蛛毒就叠加1层
964	黑风掌	6	随机对多个远程目标，黑齿轰出一拳，带出拳劲，对目标半径6尺范围造成毒性伤害，被击中的玩家叠加一层花毒或者清除一层蛛毒
965	噬骨腿	5	瞬发半径6尺范围的范围毒性伤害，被击中的玩家会中蛛毒或者清除一层花毒
966	吐息	5	战斗后出现的蜘蛛释放，瞬发，面向方向，半径10尺，角度90度扇形，造成毒性伤害，并使玩家中蛛毒或者清除一层花毒
967	毒液	6	运功5秒，对随机目标喷出一团毒液造成目标为中心半径6尺范围内的毒性伤害，需要多个玩家分摊伤害，被技能命中的玩家中蛛毒或者清除一层花毒
968	协防	9	当蜘蛛与蜘蛛之间，蜘蛛与黑齿元佑之间距离小于10尺，他们彼此互补令自身防御力大增，受到的所有伤害降低,同时攻击也会提高,一旦距离大于10尺，该效果消失，效果不会叠加
969	挑飞	1	将目标挑飞，强大的冲击力使得目标在落地时会对周围敌人也造成震地伤害
970	横扫	5	枪扫向自己身侧，对侧面敌人造成伤害，随后再次横扫，对全体敌人造成伤害
971	突刺	5	选择目标定身，并向其方向释放两次矩形技能
972	六合	6	选择若干目标，一段时间后依次向每个目标方向释放扇形技能，此技能需要承伤，被此技能命中多次则会直接死亡
973	落枪	9	场地落下若干枪气，枪气持续对周围敌人造成伤害，击破枪气则可以获得特定的增益，未被击破的枪气则会给哥舒翰增益，你不可能击破全部的枪气
974	横扫山河	5	带有击倒效果的高度很低的全体伤害技能
975	大杀四方	5	具有一定高度的全体伤害技能
976	五方之焰	5	持续对敌人进行灼烧伤害
977	枪魂	9	生成一个枪魂，在外场游走，并持续对枪魂周围敌人造成灼烧伤害，枪魂会释放直线移动的枪气，并会在地上产生残焰，对踏上的敌人造成少量持续伤害
978	腐蚀尸毒	9	毒尸的尸气产生的剧毒，在受到毒尸攻击时叠加
979	尸毒剥离	9	毒尸会周期的剥夺敌人身上的腐蚀尸毒，并对场内敌人造成伤害
980	毒气养尸	9	毒尸用夺取来的尸毒强化自己，增加自身回血，提高伤害，并增加尸毒剥离的伤害
981	蛞蝓引	9	毒尸会周期的吐出蛞蝓,暴露在空气中的蛞蝓若不及时治疗将会分裂，当蛞蝓进行两次分裂以后，他们将变的异常诡异，暴躁， 当遇到敌人的时候会产生尸毒爆炸
982	血肉补充	9	毒尸会吸收重伤之人的气血回复自身血量
983	裂骨	5	安庆绪蛰伏在战斗场地周围时不时的冲锋进场对敌人扫击，被击中的人会被打入暗伤
984	穿心	6	安庆绪蛰伏在战斗场地周围时不时的向场内释放冷箭，被射中的敌人将持续流血以及增加暗伤
985	毒尸铜甲	9	毒尸用尸气凝结成甲，使其变得刀枪不入
986	尸毒蔓延	5	毒尸在身体周围产生毒气，对进入者持续造成伤害
987	尸人召唤	9	毒尸召唤小尸人前来助战
988	血肉补充	9	毒尸会吸收重伤之人的气血回复自身血量
989	暗伤爆裂	5	安庆绪在进入战斗时会击碎所有人体内的暗伤，造成大量伤害
990	擎锤争天	9	安庆绪将武器换成双锤
991	流星	6	安庆绪对一名敌人丢出飞锤造成伤害，并减速，叠加暗伤
992	撼地	5	安庆绪锤击地面，震颤所有敌人造成伤害
993	持弩裂石	9	安庆绪将武器换成强弩
994	散布	5	安庆绪向四周射出箭雨，中箭者防御力大幅下降
995	穿体	6	安庆绪用强弩将一名敌人击飞
996	箭雨	5	安庆绪将对某个方向射出大量羽箭，对扇形区域进行攻击
997	铜甲碎震	5	毒尸的铜甲被震碎，对场内敌人造成伤害
