TempleteId	MapId	AreaID	ActivityID	Positions
216	10			39596,34606,1048561;45779,46550,1056309;43767,34499,1048566;22427,40027,1060438;20510,39734,1059844;25214,39887,1052493;46081,36492,1050888;41807,35001,1048628;37666,33367,1051552;42808,32213,1050112;49776,34755,1050532;48882,31524,1048519;52812,43061,1059003;43914,50498,1057387;39485,54889,1059447;40522,38149,1049665;37362,37124,1049188;44827,33523,1048562;36392,19239,1064391;37003,19846,1063983;41578,44418,1057124;38343,42110,1056003;34795,40461,1056738;33913,41188,1056886;41160,45476,1057621;41379,44103,1056656;44485,50714,1057090;40185,55394,1058951;39607,54677,1059323;44052,56708,1058177;45730,46259,1056144;40711,34843,1048606;39467,34806,1048674;36737,34763,1048614;37688,34710,1048558;42645,34639,1048525;44912,33450,1048576;34133,35738,1048131;35857,34824,1048753;38061,34557,1048533;42525,36082,1049317;41215,34139,1048229
217	10			26807,21724,1062491;25974,27416,1064087;24492,26122,1064546;30920,22848,1065036;24805,21690,1062456;27600,21702,1063566;31776,21787,1065308;31733,20499,1065770;31081,19047,1063012;33109,18423,1062850;34509,17884,1062450;28859,15644,1058114;35656,15381,1059113;37245,19170,1063129;39535,16098,1062372;42292,15988,1063144;43701,12954,1060377;42837,11481,1059807;46931,9878,1059824;50389,13247,1064383;27641,12482,1054139;30134,12179,1057292;33749,14987,1058940;37117,12783,1057862;38621,13904,1059829;39032,12639,1059121;43241,11121,1059876;24221,24837,1064339;29901,23406,1065000;29871,19889,1062699;26058,20182,1063276;24800,20420,1062725;22450,22874,1063136;21962,21877,1063346;23849,23105,1063187;23264,24073,1063155;25636,23270,1063996;27256,20638,1062315;28728,19023,1062439;30136,17960,1062476;31055,16404,1059908;28876,14175,1056404;36274,17002,1061843;30380,13905,1056770;24939,14904,1056896;26364,15767,1057226;27564,16217,1057893;29108,21615,1064600;25846,10372,1051631;26539,11108,1052180;29091,10975,1052777;30034,10451,1052036;30034,10451,1052036
218	10			47739,22090,1078823
219	10			43901,13238,1061819;36776,15075,1059359;40227,14500,1061603;43477,15924,1063932;45546,15095,1064316;31130,14079,1056989;25123,15391,1057062;30139,16759,1060663;24082,24751,1064380;23248,21771,1063834;41577,17294,1064386;43477,11098,1060112;46430,9663,1059738;47614,13328,1060113;50023,10081,1059879;45347,12824,1060059;45839,12988,1059873;47612,10083,1059883;44395,11109,1060249;46048,13871,1064009;47222,14534,1065072;40185,22261,1064270;33042,18590,1062923;35881,16039,1059942;37244,14103,1058293;29419,11988,1057144;29100,14798,1057555;24960,12729,1053999;26643,13153,1054759;37926,12976,1058263;41235,12009,1059975;42776,11648,1059965;47213,9720,1059835;38645,15716,1061545;34694,18151,1063199;31853,20610,1065784;28188,19494,1062084;24124,23317,1063191;25194,21768,1062475;26270,23835,1065075;27874,21790,1063880;29250,20879,1063556;31220,19210,1063314;30786,17221,1061276;29865,23863,1065077;33936,12891,1057451;37857,19876,1063467;31473,22898,1065132
220	10			38663,62237,1092491;37915,60504,1092663;38031,60724,1092537;38983,61669,1092486;38661,62516,1092666;37750,62430,1092564;36579,61988,1092602;36683,62336,1092443;35497,61418,1092763;35590,62548,1092670;36749,60982,1093178;39916,59374,1082558;33298,59271,1077491;33061,57886,1075549;33385,57289,1079400;32993,57148,1080075;33344,56797,1079572;32945,56613,1079844;30582,56162,1069397;31388,57435,1071101;31793,56042,1069222;33394,56461,1079082;28481,59391,1067308;29099,57944,1068120;26927,56111,1063695;27126,55636,1063588;32274,62982,1092671;46791,63701,1070877;46327,63700,1070891;46428,65991,1069215;46504,67402,1066681;46994,68488,1063271;45894,67580,1067689;49115,66936,1065252;49023,65263,1068435;48541,62951,1071178;48800,62265,1071380;45086,67817,1066083;49168,69314,1059465;51267,68159,1062150;50667,68386,1061120
221	10			32790,77101,1075620;31903,78066,1075724;38369,72537,1083295;38896,73584,1083355;37782,73790,1081682;36918,72978,1082277;36861,74679,1079835;35514,74367,1078853;35176,76032,1079016;34629,75816,1078256;34854,74668,1078549;34075,76736,1076866;33376,76185,1077355;33527,77308,1075200;32289,76379,1076813;31245,75827,1077806;29720,77804,1079210;30769,78487,1077221;30004,77413,1079130;31764,76226,1077389
222	10			40256,69170,1079355;39907,62983,1085787;40058,61866,1084966;39868,60705,1083667;40547,61369,1084323;39290,58655,1082780;38599,58594,1082085;37523,57854,1080637;36952,58313,1079699;35201,58658,1077925;39419,65675,1085903;39037,67398,1085087;39491,67719,1084974;39351,68527,1083260;38794,68656,1082622;41149,69931,1077734;40164,70542,1077773;40905,72919,1069971;41275,69524,1078833;36396,71330,1092461;37332,69546,1092779;34673,69652,1092515;34224,66997,1092470;32414,66471,1092841;31851,65255,1092504;30878,63982,1092512;28559,63828,1090116;30508,62955,1092313;38248,59973,1093661;41498,74209,1065087;41214,71443,1074375;40361,60070,1082743;39747,63659,1085856;40284,65738,1086032;40325,68790,1079798;40629,75239,1064201;40528,68546,1080052;38921,70072,1079909;38775,65721,1089880;37767,66036,1089934;40888,62350,1085867;42292,62305,1076749;46802,63878,1070839;39021,75398,1066214;37942,77088,1069786;34090,57463,1076228;35602,72061,1093085;40890,67555,1080870;36879,77709,1066196
223	10			40618,7367,1048420;35931,6565,1048607;27975,6569,1047979;33424,5851,1048431;34514,6035,1048399;31278,5815,1048412;37427,7169,1048415;38567,7509,1048477;42706,7431,1048299;45018,6773,1047942;44391,7244,1049510;24211,6327,1048112;22844,6539,1048408;21629,6976,1048487;19657,8110,1048474;18510,9378,1048599;18141,10398,1048344;18467,11045,1048593;18938,11950,1048701;19326,12639,1048517;20871,15308,1048521;21075,15876,1048643;21258,16529,1048431;21632,16844,1048470;22436,16757,1048771;23048,16364,1048640;22022,17033,1048310;20283,13653,1048734;19266,12379,1048693;19182,8336,1048365;21036,7487,1048659;25772,6957,1048911;27339,6988,1048494;29781,6777,1048641;32698,5938,1048713;34103,6174,1048777;35225,6182,1048428;38173,7706,1048662;41463,7852,1048595;43705,7533,1048579;45527,7433,1048578;46635,7781,1048613;47310,8039,1048054;24801,6319,1047990
224	10			43167,6806,1047766;19588,14896,1047651;17536,11215,1047452;17389,9901,1047544;17637,8841,1047724;18976,7201,1047573;21229,5918,1047458;22547,5625,1047424;25410,5417,1047228;34386,5093,1047527;34916,5761,1048001;37266,5650,1047369;37988,6439,1047876;40524,6130,1047330;42219,6114,1047180;43705,6236,1047389;45729,6580,1047508;46986,7448,1047835;47467,7430,1046422;37978,5811,1047347;33122,4442,1046360;45768,7281,1048356;43940,7273,1048231;41861,7156,1048120;40633,6673,1047815;38891,6485,1047807;36403,5704,1047755;33661,5423,1047907;32654,5013,1047673;30720,5416,1047603;28612,5943,1047732;26437,5613,1047348;23517,5849,1047718;40156,59370,1082109;44143,6672,1047794;31949,4940,1047585;25775,5970,1047724;24406,5653,1047500;20131,6795,1047701;18321,8004,1047742;16949,9531,1047314;16995,10496,1047025;17831,12171,1047417;18408,13151,1047714;20496,16468,1047096;21694,17690,1045799
225	10			37477,68976,1092848
227	10			47712,67833,1063202;45108,68626,1064761;45069,68584,1064943;52806,67294,1065602;52776,67179,1065638;47185,60721,1072033;47755,60687,1071827;46225,63848,1070973;48729,65617,1067911;48577,66565,1065799;47772,70614,1055520;47566,70670,1056275;48194,71496,1051819;49107,71754,1049529;45648,69529,1061918;45211,67454,1067054;46621,65170,1069506;50349,62816,1071102;50690,64192,1069065;50546,64198,1069087;52312,65425,1066756;46413,64688,1071066;46910,63637,1070524;46926,63785,1070448;49189,65159,1068271;50142,62956,1070720;48224,61143,1072052;48344,61249,1072020;47931,62785,1070967;48076,62892,1070881;48602,63661,1070153;48654,63554,1070477;46366,66400,1068995;46521,66404,1068821;48793,68700,1059508;49327,69663,1058097;49443,69583,1058108;51586,68066,1062659;51555,68217,1062239
229	9			19872,59544,1093377;19763,61141,1091634;18904,60295,1092430;20594,59092,1094436;20098,58011,1095744;20670,59985,1093615;21484,59237,1094668;22175,58441,1094903;22632,58565,1094855;22710,59293,1095089;21445,60086,1094232;20424,60642,1093148;18775,58817,1092958;17755,59553,1092436;17110,60046,1093339;16255,59673,1094889;17558,58707,1093089;18022,61695,1088137;17356,60929,1086030;15652,60685,1082572;14463,59573,1081894;13624,59099,1082178;13839,58506,1081979;14480,56282,1080453;16545,54890,1081069;18277,54127,1081723;19961,52690,1081532;21629,50205,1079140;26308,47741,1067150;27356,46703,1064847;29116,47922,1063259;29988,46957,1062718;29730,47666,1063123;30412,44825,1063100;31407,42772,1062011;30185,43897,1060547;35004,46076,1061494;33038,44570,1061250;34365,43567,1062533;31782,41166,1055651;36416,49209,1060464;38212,52116,1061347;38514,54057,1061426;39467,52561,1062209;38299,56321,1061039;37902,57818,1061024;36734,56461,1060163;12505,58155,1084735;11863,57941,1084165;11292,58033,1084303;12614,59743,1085572;13189,59806,1085348;13458,60241,1085025;12554,60800,1084339;14600,61283,1085703;10181,61156,1085187;11598,60808,1083899;11113,61857,1084632;28750,47056,1063205;31244,44037,1062689;36468,52093,1059501;38504,52900,1061349;15284,57666,1081086;28747,47432,1063138;28364,47261,1063718
230	8			41492,22140,1069796;39958,18777,1069529;42052,19994,1070125;39292,21535,1068591;39335,17598,1069874;43908,20083,1070188;40300,14619,1069975;38244,23533,1068526
233	10			62501,68364,1057847;68706,72645,1057044;65236,71529,1057820;71896,72267,1058166;66455,70934,1057777;69955,68558,1058211;69416,68475,1059045;62953,68329,1058102;62020,66545,1059735;67533,63381,1057421;62557,63700,1057788;65692,71504,1058138;68276,72827,1056706;60525,68395,1057105;69666,62524,1052708;69874,66788,1058510;63503,71974,1058207;60962,68571,1057233;69431,66787,1058910
235	10			35016,84655,1061671;34599,82529,1061591;34763,84784,1061564;34724,82706,1061526;34234,87755,1062116;34367,87651,1062059
236	10			45226,91248,1052132;44888,92182,1051073;43662,91599,1051159;45467,89967,1053345;44202,89691,1053430;43207,89412,1054307;43495,88612,1054547;43197,88515,1054698;44454,88546,1063087;44369,88176,1063018;45499,88652,1062497;44858,88731,1062961;45231,92775,1051032;45592,93491,1050565;45606,94309,1052443;43870,95600,1049453;45193,95877,1049019;47003,95091,1056273;46431,92540,1065194;46683,90054,1053697;46627,89521,1054091;45902,90545,1053091
240	10			34675,67105,1092456
243	5			28925,51251,1124343;28086,52105,1124410;29593,51076,1123679;27704,52838,1125787;25870,50990,1127571;25954,51490,1127814;27149,51839,1124902;30313,54327,1126942;27709,55672,1127918;27975,56553,1127709;29681,48898,1123291;35953,47052,1122407;34818,46789,1122662;32955,43373,1121367;31461,45313,1122860;28699,41225,1121690;27264,45100,1121930;29877,49179,1122941;29681,50600,1123040;29776,54861,1127611;29611,56801,1127330;35440,50136,1123466;27162,52105,1125110;25467,58513,1130019;23951,58860,1131684;26850,57207,1128532;24455,51727,1129011;29366,58703,1127689;34888,64889,1129007;40007,67841,1131704;36666,72687,1132993;33224,67531,1129181;29250,62781,1127922;22914,43858,1120134;25168,43936,1119995;29957,43783,1121744;31157,51146,1124794;27695,50410,1124244;27324,40037,1121611;26040,38475,1126204;27058,35286,1123493;23949,38848,1122059;23437,40440,1122079;35659,48108,1122326;26734,55058,1127394;23205,56139,1131906;20378,52086,1132535;22934,52368,1129512;28669,60088,1128295;29221,66311,1130774;33565,69476,1128766;35786,74228,1130072;39416,69510,1132350;43514,68995,1132595;44908,70358,1132811;43089,76576,1130691;44799,75227,1132684;46121,78136,1131387;43404,78866,1129545;54573,72944,1133365
244	5			34276,47677,1122568;33589,48098,1123041;33592,47981,1122932;33593,47865,1122911;33604,47726,1122887;33606,47592,1122841;33616,47455,1122713;34049,48039,1122857;34050,47920,1122857;34049,47806,1122919;34054,47684,1122905;34064,47547,1122794;34063,47420,1122715;33805,48073,1122965;33808,47948,1122936;33808,47787,1122974;33817,47630,1122956;33819,47506,1122855;33830,47372,1122777;34284,48077,1122642;34280,47950,1122629;34280,47818,1122565;34291,47545,1122523;34292,47430,1122550;34521,48033,1122736;34529,47911,1122543;34531,47760,1122505;34542,47609,1122546;34539,47478,1122613;34514,47348,1122639;34754,48009,1122704;34752,47877,1122457;34741,47718,1122419;34737,47557,1122467;34745,47396,1122575;34787,47249,1122616;35066,47970,1122564;35072,47829,1122518;35074,47699,1122453;35061,47560,1122474;35070,47405,1122641;35072,47263,1122611
245	5			9532,45172,1132837;11977,49028,1132359;11883,47785,1131853;7479,45233,1134360;8098,47377,1136240;9001,47481,1134177;10703,48825,1133478;11428,44953,1132543;12729,44376,1134201;10638,43592,1133251;8622,43923,1134791;8594,42705,1134882;7445,43187,1135778;7380,44124,1134636;10433,47117,1132550;11567,46844,1132126;15896,50595,1132055;14004,50989,1128472;16424,49205,1132862;19949,45564,1133156;19942,43099,1133416;19441,40191,1132745;22101,37984,1133748;17265,39332,1132796;17177,43071,1133346;15306,39572,1133046;16318,33499,1138851;20187,34541,1141165;15550,29556,1135388;13236,31624,1137897;11377,41358,1145543;14808,37720,1145586;12348,38774,1145871;9510,37128,1145792;13790,30157,1136894;17468,36950,1141219;20943,35932,1141255
246	5			13397,6310,1048775
247	5			51220,45136,1124745
248	5			33693,51832,1127669;33830,51830,1127662
249	5			33539,51833,1127663;34113,51849,1127730
251	5			36208,61368,1127404
252	5			19414,41029,1134309
253	5			56293,55330,1128192
254	5			71925,33116,1161465;76872,53874,1151813;83854,57109,1154097;82444,44381,1155923;85038,43966,1155483;83462,50847,1154438;80420,55346,1154732;79830,55707,1154446;77927,49135,1152378;67210,36170,1151340;72591,35650,1155999;73001,41848,1153461;66824,41944,1152473;77242,37166,1158200;79773,36093,1160212;77590,29023,1155254;77908,32040,1156069;85665,40565,1156166;90543,42187,1155430;88292,45127,1156053;87070,48698,1158948;84345,53312,1154747;77561,52842,1154621;76256,46362,1152790;68758,41679,1153127;65498,43097,1154200;65660,38415,1145143;65660,34952,1151812;69152,35877,1155027;72736,31328,1156096;75370,27336,1156726;74581,28393,1154931;70599,28070,1169528;72004,29919,1169368;67616,32371,1181261;67262,27517,1166692;67745,18662,1182401;69490,17057,1185524;64809,19154,1181888;65396,23933,1162039;70616,32352,1177507;66057,49441,1159736;80752,38944,1158674;77902,34459,1158552;64562,20771,1174832;66719,16857,1184958
256	5			36294,54475,1127678;57880,60369,1127482;54557,59964,1127424;54537,58676,1127514;54818,57798,1127438;57634,61874,1127505;55921,61902,1127614;53977,59502,1127424;53075,57260,1127425;51630,54189,1127468;49958,54035,1127434;51223,52012,1127434;42678,51648,1127484;37927,55901,1127460;36449,52034,1127423;36144,54381,1127432;31561,54495,1127422;33320,51389,1127334;30334,54251,1126877;32669,51812,1127418;31484,51282,1125087;31903,59926,1126964;38456,59754,1127529;37911,58272,1127499;40862,56957,1127424;53425,64458,1128706;53002,65961,1129151;48764,66961,1130485;37891,65984,1128839;37338,62745,1128787;35945,57741,1127501;36005,55568,1127578;36046,51759,1127424;35774,50589,1124046;33607,50627,1123838;37856,52566,1127359;37480,56018,1127424;36886,54389,1127486;36722,50509,1123700;40310,62311,1127424;42393,61282,1129246;38778,60824,1127454;48953,62069,1127424;53953,62755,1128700;51746,57043,1127588;41077,53010,1127945;41403,51277,1127742;38233,56264,1127644;36345,52218,1127418;35793,52817,1127417;36505,54489,1127635;32861,52817,1127416;32747,54389,1127400;33717,54769,1127416;35905,54669,1127418;35827,51625,1127465
257	5			61432,13364,1121456;62225,12735,1121437;57254,17517,1122411;57319,16913,1121925;57394,18212,1122147;61553,17041,1121461;62197,14584,1121414;62098,15001,1121473;60409,11572,1121848;59422,12037,1121754;54633,13428,1117606;55261,13290,1117691;55949,13592,1118102;58638,10895,1118369;55309,9603,1118010;55063,9698,1117563;55268,9245,1117662;52252,6727,1117560;52103,6741,1117561;52061,9894,1117683;46539,6282,1113170;47427,6274,1112510;52992,13476,1113492;52362,15170,1113426;53636,15434,1113436;51596,15099,1113419;57807,15445,1121929;50355,6864,1116944
257	74			17330,23080,1100747
258	9			56250,16748,1066844;56644,16407,1066858;56542,16254,1066655;56125,16326,1066858;55848,16292,1066708;55876,16710,1066804;56050,16732,1066808;56632,16762,1066822;55873,17134,1066919;56128,17111,1066869;56418,17088,1066904;56678,17236,1066675
260	5			89920,42328,1155323
261	5			53720,12561,1116856
262	5			52804,41172,1122462
263	5			11671,55211,1143589;8011,57279,1143594;8832,54911,1143812;8745,52909,1143621;10333,52323,1143631;9409,51706,1143637;11083,53420,1143671;10179,54179,1143595;10695,55190,1143597;7722,57913,1144705;11237,60775,1146278;13812,64558,1146287;5889,62241,1146277;8222,61076,1146477;5845,60327,1146278;18433,58633,1144689;19074,60191,1144686;11971,56394,1146272;14835,56565,1146268;11178,57370,1144741;12301,63876,1146287;12906,55898,1143635;14285,55210,1143599;10885,53129,1143629;10460,57567,1144696;7044,59033,1144684;13039,58431,1146265;11674,56580,1146265;11206,63012,1146455;8657,63179,1146319;14310,57302,1146265;12682,56627,1146265;11573,57073,1146265;13967,56450,1146270
264	5			69504,45671,1169949
267	5			34370,51784,1127500;33395,51829,1127661
269	7			41616,11626,1136673
270	7			31779,49648,1174461
271	7			20616,45415,1162551;25684,47972,1162428;23122,45972,1160568;18980,45049,1161490;19848,40313,1161722;24705,37164,1162015;20237,39731,1161351
272	7			17918,49313,1160929;22995,49313,1160245;16878,48804,1160906;15401,53708,1160890;15508,43749,1161426;25886,54324,1165409;22344,52809,1161063;21375,55799,1160972
273	7			76976,8535,1184905;75312,7794,1180359;74371,8258,1180829;73184,8031,1180988;72533,8104,1181351;73464,10645,1183589;73095,11184,1183642;73435,11214,1183655;69579,11984,1183656;69888,11786,1183676;74164,7840,1180798;77020,9362,1185624;77310,8767,1185700;75593,7247,1181261;72963,10510,1183402;70189,12403,1183652;77342,9144,1186090;69856,11307,1183722
