ID	Name	BarText
5182	端午祭台	
5183	端午鱼篓	钓鱼
5184	飘香宝藏	
5185	多多与源明雅	查看
5186	叶琦菲出场	查看
5187	莫名其妙的蛋	查看
5188	蛋的底座	
5189	粮价告示	
5190	令牌	
5191	司徒一一的珍藏	拾取
5192	货物车	
5193	散落的货物	
5194	散落的货物	
5195	散落的货物	
5197	大蓟	
5198	尘封的酒坛	挖掘
5199	群英宴·饭桌	
5200	安神草	采摘
5201	许愿灯	拾取
5202	篝火	
5203	群英宴·饭桌	
5204	酒坛	
5205	相思红叶	拾取
5206	酒杯	
5207	酒壶	
5208	酒壶（倒）	
5209	佩刀	
5210	玉马	拾取
5211	被抢的瓷器	
5212	被抢的玉器	
5213	被抢的香炉	
5214	被抢的书画	
5215	被抢的古董	
5216	税银箱	打开
5217	敞开的宝箱	
5219	鬼火绿01	
5220	诅咒	
5221	招魂幡002	
5222	鬼火蓝	
5223	尸骨堆	
5224	糖葫芦	
5225	剑圣剑痕	
5226	方乾剑痕	
5227	光晕	
5228	蚊蝇群	
5230		
5231	包裹	拾取
5232	马粪	
5233	藏起来的宝藏	拾取
5234	密道门	开门
5235	镖箱	检查
5236	野三七	采集
5237	水缸	舀水
5238	蝉蜕	收集
5239	林中血迹	
5240	荼蘼花	采摘
5241	散落的树枝	收集
5242	泥脚印	搜索
5243	小土堆	搜索
5244	落叶堆	搜索
5245	陈旧的宝盒	
5246	碎石堆	
5247	鸟笼	捡起鸟笼
5248	天一密信	捡起密信
5249	尚未烧着的经书	收集
5250	装舍利的盒子	打开
5251	金玉法器	收起
5252	装有佛宝袈裟的箱子	打开
5253	石头	
5254	装有僧宝袈裟的箱子	打开
5255	装有法宝袈裟的箱子	打开
5256	日志	
5257	神秘的盒子	
5258	硫磺桶	销毁
5259	木柴枝	收集
5260	九里香	采摘
5261	红草	采摘
5262	灵珠花	采集
5263	玄贞观残碑	
5264	佛珠	捡起
5265	狼牙粮草车	点燃
5266		
5267	狼牙饭锅	投毒
5268	罐子	翻找
5269	碎瓦片	翻找
5270	破木箱	翻找
5271	一刀流信匣	打开
5272	石块	搬运石块
5273	野荠菜	采摘
5274	草菇	采摘
5275	灵芝草	采摘
5276	小木马	
5277	劈开的木柴	
5278	破边的瓷碗	
5279	长柄斧	
5280	圣水罐	砸碎
5281		
5282	土堆	
5283	红花	
5284	马兰头	
5285	篝火	
5286		
5287	剑诀残篇	参悟洪元剑谱
5288	白日暮的佩刀	
5289	神秘的宝箱	
5290	古董	拾取
5291	箱子	拾取
5292	雕蛋	拾取
5293	包裹	拾取
5294	小土堆	
5295	僧人的遗体	
5296	燃烧的火焰	
5297	孟父尸体	
5298	孟母尸体	
5299	粮车	
5300	精致的盒子	
5301	精致的盒子	
5302	煮食物的锅	操作
5303	孔雀草	摘花
5304	半枝莲	摘花
5305	烤肉火堆	
5306	草席	
5307	往牢房的密道	
5308	审讯记录	
5309	双星饕餮厅之会	
5310	百草厅战狂暴宫溟	
5311	饕餮厅桌子	
5312	宝物架	
5313	牢笼	
5314	甬道地刺机关	
5315	尸体	
5316	琉璃簪花	捡起
5317	水桶	
5318	宇文画的赠礼	
5319	 	
5320	一本书	
5321	一本书	
5322	先祖遗物	拾取
5323	黑衣人尸体	
5324	牢笼	打开牢笼
5346	牢笼	
5347	僧人尸体	
5348	玄贞观残碑	
5349	玄贞观残碑	
5350	玄贞观残碑	
5351	玄贞观残碑	
5352	烤肉架	
5353	破烂草席	
5354	破烂草席	
5355	破烂草席	
5356	破烂草席	
5357	篝火	
5358	篝火	
5359	篝火	
5360	篝火	
5361	狼牙军尸体	
5362	狼牙军尸体	
5363	龙牙草	采集
5364	鱼竿	
5365	盐罐	检查
5366	药品	检查
5367	晾晒的书籍	拾取
5368	晾晒的字画	拾取
5369	装饰画	拾取
5370	装饰画	拾取
5371	晾晒的字画	拾取
5372	晾晒的书籍	拾取
5373	晾晒的书籍	拾取
5374	孔子像	拾取
5375	孙子像	拾取
5376	斋饭	
5377	风筝	准备飞行
5378	新建	
5379	文殊菩萨舍利盒	
5380	白菜	
5381	米袋	
5382	祭品	
5383	落花金翎剑	捡起
5384	散落的包裹	
5385	打铁台	
5386	柴木堆	
5387	狼烟	
5388	可疑的土堆	
5389	野花	采摘
5390	饭菜	
5391	南瓜	
5392	茶叶	
5393	玄炎魂花	采摘
5394	箱子	
5395	箱子	
5396	箱子	
5397	朱桦	
5398	洛金疾	
5399	游忆	
5400	长矛	
5401	散落的武器	
5402		回收
5403	散落的长鞭	
5404	散落的斧子	
5405	粮草	拾取
5406	马奶酒	
5407	酒杯	
5408		
5409	守军尸体	
5410	炊具	烹饪
5411	鲜美的草料	采集
5412	僧人尸体	
5413	无字的墓碑	
5414	拜火教之圣火盆	
5416		
5417	焚烧尸体的火	
5418	李清溪的武器	
5419	不贪和尚的武器	
5420	拜火教之圣火盆	
5421	木桩	
5422	台蘑	采摘
5423	小宝箱	
5424	一个破碗	捡起
5425	虎皮椅	
5426	天一尸毒炼制锅	
5427	 	
5428	箱子堆	
5429	木头堆	
5430	一把斧头	捡起
5431	神秘之剑	
5432	繁茂的草木	采摘
5433	突厥兵粮草	
5434	木鱼	
5435	长凳	吸纳
5436	马辰	
5437	纸船	
5439	贝壳	
5440	张开的贝壳	
5441	海星	
5442	突厥兵器架	涂抹毒药
5443	鱼篓	拾取
5444	 	
5445	高羊茅	采集
5446	篝火	围着篝火跳舞
5447	半成品佛像	背上
5448	烤羊排	吃羊排
5449	小篝火	
5450	火堆	
5451	桌子	喝酒
5452	地毯	
5453	风筝	
5454	彩旗	
5455	测试专用嗷嗷嗷	
5456	被劫的货物	
5457	无主之物	
5458	散落的长刀	
5459	散落武器	
5460	无主之物	
5461	无主之物	
5462	无主之物	
5463	无主之物	
5464	散落物器	
5465	散落物器	
5466	长矛	
5467	货车	
5468	凳子	
5469	箭矢	
5470	箭矢	
5471	通用PQdoodad示例	拾取
5472	香炉	
5473	枯枝	
5474	牛粪	
5475	蜂巢	采蜂蜜
5476	野花	
5477		
5478	十二连环坞粮草	
5479	十二连环坞兵器架	
5480	迷魂草	采摘
5481	上等马草	
5482	狼牙粮草	
5483	疗伤草	
5484	回魂菇	采摘
5485	可口饭菜	
5486	 	
5487	 	
5488	冰凝圣草	采摘
5489	火焰	
5490	篝火次	
5491	火焰次	
5492	虫草	采集
5493	龙图堡西北区货物	
5494	龙图堡东北区货物	
5495	龙图堡西区货物	
5496	待用	
5497	晾晒的字画	
5498	赵姨的荷包	
5499	5秒消失的尸体	
5500	2分钟消失的尸体	
5501	狼牙美酒	取酒
5502	筷子	
5503	单人茅厕	
5504	 	
5505	 	
5506	染血的衣裳	探查
5507	浴袍架	浴袍
5508	林中血迹	
5509	酒坛	
5510	 	
5511	新立的墓碑	
5512	多人饭菜	
5513	花生下酒	
5514	双人酒菜	
5515	酒菜	
5516	纯菜	
5517	纯菜	
5518	鸡蛋	吃鸡蛋
5519	毛巾架	
5520	水桶	
5521	装满水的碗	喝水
5522	散落的账本	拾取
5523	长凳	
5524	遇害者遗体	
5525	遇害者遗体	
5526	 	
5527	火	
5528	火	
5529	天策武器	
5530	战马尸体	
5531		
5532	长歌掌门杨逸飞的宝堆	
5533	 	
5534	烤肉	
5535	烤肉串	
5536	长歌手札	
5537	长歌弟子手札	
5538	白陶的宝箱	拾取
5539	烤肉	
5540	烤肉	
5542	反叛书信	摧毁
5544	动物残骸	
5545	木材堆	拾取
5546	香烛摊	拾取
5547	半成品佛像	背上
5548	香烛摊货物	拾取
5549	木材堆	拾取
5550	落叶	清扫
5551	彩旗	
5552	忘忧草	采集
5553	悬叶兰	
5554	水果摊	拾取
5555	宫傲的礼品	
5556	宝箱	
5557	宫傲的礼品	
5558	武器架	
5559	武器架	
5560	武器架	
5561	白陶的宝箱	拾取
5562	白陶的宝箱	拾取
5563	糖果	拾取
5564	糖果	拾取
5565	糖果	拾取
5566	糖果	拾取
5567	 	
5568	 	
5569	 	
5570	 	
5571	 	
5572	 	
5573	新建	
5574	书桌	听讲
5575	 	
5576	乱石堆	
5577	用过的毛巾	捡起
5578	皮鸢	
5579	黄铜	采集
5580	玛瑙石	采集
5581	杉木	采集
5582	 	
5583	被遗弃的佛像	背上
5584	珍稀宝物	拾取
5585	珍稀宝物	拾取
5586	马车	搜寻
5587	马车	搜寻
5588	《水经注》	拾取
5589	散乱的书籍	
5590	整齐的书籍	
5591	珍稀宝物	拾取
5592	烤肉架	
5593	烤肉架	
5594	藏书的鱼篓	搜寻
5595	沙冬青	采集
5596	石头	
5597	栅栏	
5598	成品佛像	
5599	蒲团	
5600	木材装饰	
5601	佛像装饰	
5602	货物装饰	
5603	贡台	
5604	马粪	收集
5605	沙拐枣	采集
5606	含香草	采摘
5607	沙竹	挖掘
5608	夹子	
5609	蓄水桶	
5610	 	
5611	水鸭蛋	拾取
5612	货物	拾起
5613	竹简	
5614	琴	品鉴
5615	琴	品鉴
5616	琴	品鉴
5617	琴	品鉴
5618	字画	
5619	书籍	
5620	手札	
5621	捕兽夹	
5622	烧尾宴	
5623	箱子	
5624	石镜花	采集
5625		
5626		
5627	斑铜矿	挖矿
5628	蚕茧	拾取
5629	霸刀饭锅	
5630	黄羊尸体	
5631	 	
5632	 	
5633	炮弹	
5634	牢笼	打开牢笼
5635	牢笼	打开牢笼
5636	牢笼	打开牢笼
5637	牢笼	打开牢笼
5638	牢笼	打开牢笼
5639	牢笼	打开牢笼
5640	牢笼	打开牢笼
5641	牢笼	打开牢笼
5642	牢笼	打开牢笼
5643	牢笼	打开牢笼
5644	 	
5645	 	
5646	箱子	
5647	带架酒坛	
5648	铜镜	
5649	桐木	
5650	松木	
5651	栒木	
5654	 	
5655	野菜	采集
5656	野菇	采摘
5657	 	
5658	散乱的典籍	拾取
5659	白术	
5660	紫苏	
5661	天青石矿	
5662	烟雨石矿	
5663	90-95通用动物遗体	
5664	悬叶兰	
5665	悬叶兰	
5666	寻宝者印记	
5667	锻造台	
5668	马贼的赃物	打开宝箱
5669	一包赃物	拾取
5670		
5671		
5672	鱼篓	捡起
5673	竹叶青酒	
5674	九酝春酒	
5675	葡萄酒	
5676	乳酒	
5677	菊花酒	
5678	屠苏酒	
5679	刘郎酒	
5680	新丰酒	
5681	佳·烧尾宴	
5682	 	
5683	战士青冢	
5684	遗失的包裹	
5685	短刀	拾取
5686	风吹落的树枝	捡起
5687	 	
5688	 	
5689	被晒的茶叶	
5690	紫金钵提示	
5691	  	
5692	小土堆	挖开
5693		
5694	土堆	挖掘
5695	土堆	挖掘
5696	黑岩石	凿下粉末
5697		
5698	彩旗	
5699	蜂窝	采蜂蜜
5700	画台	作画
5701	肉苁蓉	
5702	沙漠玫瑰	
5703	梭梭	
5704	花瓣	收集
5705	野草	
5706	琉璃盏	
5707	肉苁蓉	
5708	酒桌	
5709	肉苁蓉	
5711	菱角	采集
5712	鱼竿	拾取
5713	无人占领的晶矿	
5714	浩气盟战旗	
5715	恶人谷战旗	
5716	引路火把	
5717	遗体	
5718	剑圣_玄天剑·印瞄准	
5719		
5720	茶台	
5721	象棋盘	
5722		
5723	被盗的矿石箱	拾取
5724	装满矿石的箱子	
5725	七宝如意草	采集
5726	七宝绣金花	采摘
5727		
5728	炸药桶	
5729	剑圣_召唤石碑	参悟玄天剑诀
5730	铸剑台	
5731	矿车残骸	
5732	押运奖赏	
5733	《问道剑心得》	
5734	财宝箱	
5735	贝壳	采集
5736	炼狱厨神_灶台	
5737	财宝箱	
5738	百年毒蝎的内丹	拾取
5739	密信	
5740	千年雪莲	
5741	辣椒成长期	
5742	辣椒成熟期	
5743	花椒成长期	
5744	花椒成熟期	
5745	坐垫	
5746	丫鬟的衣服	拾取
5747	草垛	隐藏
5748	密宗宝图碎片	
5749	奇怪的土堆	
5750	包裹	拾取
5751	断弦的琴	
5752	落难侠客的包裹	拾取
5753	杨玉环的发钗	拾取
5754	黄雪草	采集
5755	一叠诗稿	捡起
5756	 	
5757	断弦的琴	
5758	落叶	清扫
5759	火窑	
5760	碑铭·士冠礼节选	抄录碑铭
5761	碑铭·士昏礼节选	抄录碑铭
5762	碑铭·士相见礼节选	抄录碑铭
5763	碑铭·乡饮酒礼节选	抄录碑铭
5764	碑铭·乡射礼节选	抄录碑铭
5765	碑铭·燕礼节选	抄录碑铭
5766	碑铭·大射仪节选	抄录碑铭
5767	碑铭·聘礼节选	抄录碑铭
5768	碑铭·起源上	抄录碑铭
5769	碑铭·起源下	抄录碑铭
5770	碑铭·神祇崇拜	抄录碑铭
5771	碑铭·内部构成	抄录碑铭
5772	碑铭·东海来客上	抄录碑铭
5773	碑铭·东海来客中	抄录碑铭
5774	碑铭·东海来客下	抄录碑铭
5775	碑铭·地上生活	抄录碑铭
5776	碑铭·清凉山略传其一	抄录碑铭
5777	碑铭·清凉山略传其二	抄录碑铭
5778	碑铭·清凉山略传其三	抄录碑铭
5779	碑铭·清凉山略传其四	抄录碑铭
5780	碑铭·清凉山略传其五	抄录碑铭
5781	碑铭·清凉山略传其六	抄录碑铭
5782	碑铭·清凉山略传其七	抄录碑铭
5783	碑铭·清凉山略传其八	抄录碑铭
5784	碑铭·匈奴列传其一	抄录碑铭
5785	碑铭·匈奴列传其二	抄录碑铭
5786	碑铭·匈奴列传其三	抄录碑铭
5787	碑铭·匈奴列传其四	抄录碑铭
5788	碑铭·匈奴列传其五	抄录碑铭
5789	碑铭·匈奴列传其六	抄录碑铭
5790	碑铭·匈奴列传其七	抄录碑铭
5791	碑铭·匈奴列传其八	抄录碑铭
5792	碑铭·琴声十六法卷一	抄录碑铭
5793	碑铭·琴声十六法卷二	抄录碑铭
5794	碑铭·琴声十六法卷三	抄录碑铭
5795	碑铭·琴声十六法卷四	抄录碑铭
5796	碑铭·琴声十六法卷五	抄录碑铭
5797	碑铭·琴声十六法卷六	抄录碑铭
5798	碑铭·琴声十六法卷七	抄录碑铭
5799	碑铭·琴声十六法卷八	抄录碑铭
5800	白术	
5801	白术幼苗	
5802	紫苏	
5803	紫苏幼苗	
5804	碎玉	采集
5805	酸液	采集
5806	牛角	采集
5807	胭脂	采集
5808	毛巾	采集
5809	大型篝火	
5810	古老的坟墓	
5811	篝火	
5812	酒坛	取酒
5813	长凳	
5814	 	
5815	灯笼	
5816	炼狱水煮鱼	
5817	名贵古琴	收起
5818	青火台	
5819	商子	
5820	素书	
5821	文心雕龙	
5822	反经	
5823	孝经	
5824	战国策	
5825	尚书	
5826	周礼	
5827	古琴	
5828	掉落的书卷	翻阅
5829		
5830		
5831		
5832	花树	
5833		挖取
5834		挖取
5835		挖取
5836		挖取
5837		挖取
5838		挖取
5839		挖取
5840		挖取
5841		挖取
5842		挖取
5843		挖取
5844		挖取
5845		挖取
5846		挖取
5847		挖取
5848		挖取
5850	七秀_草席	
5851	落花花瓣	收集
5852	花瓣篮子	
5853	七秀_桌子	
5854	七秀_茶具	
5855	JJC墙	
5856	JJC	
5858	机关残骸	拾取
5859	炼天炉	
5860	天炉剑基	
5861	信徒遇溺品	拾取
5862	玄铁矿	收集
5863	寒冰雪莲	采集
5864	观音自拜品	拾取
5865	指与月	拾取
5866	女子出定	拾取
5867	猴子陷阱	拾取
5868	送明月品	拾取
5869	杯水与湖品	拾取
5870	一宿觉	拾取
5871		
5872	狼牙尸体	
5873	散落的风筝	
5874	破损的风筝	
5875	花盆	
5876	曦芜花	拾取
5877	散落的包裹	
5878	种下的曦芜花	
5879		
5880	柴草	
5881	花海火焰	
5882	花海烟雾	
5883	花盆	
5884	花盆	
5885	花海火焰	
5886	道家典籍	
5887	丹药瓶	
5888	道袍	
5889	桃木剑	
5890	卦盘	
5891	玉杆金丝拂尘	
5892	白虹凝香炉	
5893	物资堆	
5894	明教_帐篷	
5895	明教_马车	
5896	明教_帐篷	
5897	明教_马车	
5898	残破的机关	采集
5899		
5900	大堆寒玉铁	
5901	寒玉铁矿石	
5902		
5903		
5904		
5905		
5906		
5907		
5908		
5909		
5910		
5911	天策_损坏的的路障	
5912	天策_损坏的机关	
5913	藏剑_锻造台	
5914	藏剑_冷凝水桶	
5915	藏剑_被锻打的武器	
5916	神兵剑胎	
5917	安置病患的帐篷	
5918	毯子	
5919	湖边的木桶	
5920	藏剑_被锻打的武器	
5921	藏剑_被锻打的武器	
5922	藏剑_被锻打的武器	
5923	绷带药箱	
5924	纯阳_大祭坛	
5925	纯阳大伞	
5926	纯阳贡台	
5927	纯阳贡台2	
5928	纯阳桌子	
5929	纯阳香炉	
5930	纯阳小香炉	
5931	纯阳大香炉	
5932	纯阳炼丹炉	
5933	纯阳桃木架	
5934	纯阳剑木篓	
5935	纯阳四象石	
5936	纯阳大祭坛四面	
5937	草药分拣台	分捡
5938	炼药炉	制药
5939	待锻打的兵器	
5940	待锻打的兵器	
5941	待锻打的兵器	
5942	待锻打的兵器	
5943	藏剑_炼天炉_火	
5944	冬至宴席	冬至盛宴
5945	纯阳烛台	
5946	香炉	
5947	纯阳同心锁	
5948	纯阳同心锁围栏	
5949	纯阳香案	
5950	毒圈	
5951	花盆	
5952	汤药炉	
5953	草药分拣台	分捡
5954		
5955		
5956		
5957		
5958		
5959		
5960	七秀_垫子一	
5961	七秀_垫子二	
5962	尸毒罐子	
5963	纯阳四象方星石	
5964	长歌书卷	
5965	金蝉花	采集
5966	紫韵莲芯	采集
5967	大莲花	
5968	药炉	
5969	明教_大篝火	
5970	明教_大火	
5971	明教_小篝火	
5972	明教_小火	
5973	藏剑_神兵光效	
5974	无名神兵	
5975	明教_马车尸体	
5976	灵符阵法	灵符压制
5977	明教_红衣教火盆	
5978	道生剑剑匣	
5979	三清符盒	
5980	唐门_脚手架	
5981	唐门_脚手架2	
5982	唐门_脚手架3	
5983	唐门_脚手架4	
5984	餐桌	
5985	酒	
5986	肉	
5989	明教_骆驼尸体	
5990	明教_马尸体	
5991	明教_村妇尸体	
5992	明教_木箱堆	
5993	纯阳_烛火	
5994	明教_篝火堆	
5995	宴席	
5996	散落的零件	拾取
5997	散落的零件	拾取
5998	唐门_破损的机甲	拾取
5999	新建	
6000	祭典圣火	取火
6001	纯阳_六合独尊	
6002	火雷箱	取火雷
6003	鸿福齐天	
6004	情人心	
6005	酒桶	
6006	万寿菊	采摘
6007	春节烟花红包	
6008	鱼篓	
6009	鱼篓	
6010	八相强弩	
6012	一碗面	
6013	功夫面	
6014	玫瑰花丛	
6015	蔷薇花丛	
6016	牛角花丛	
6017	绣球花丛	
6018	苜蓿花丛	
6019	硕大的老鼠	
6020	隐藏的缺口	
6021	陈旧木箱	
6023	半边莲	采集
6024	曼陀罗	采集
6025	丁香根	采集
6026	永安行物资	拾取
6027	藏起来的坚果	拾取
6028	宝剑残片	拾取
6030	轻功秘籍	
6031	陈月的伞	
6032	陈月的药篓	
6033	 	
6034	 	
6035	九溪寒铁	采集
6036	 	
6037	 	
6038	 	
6039	 	
6040	永安行物资盒	
6041	永安行物资箱	
6042	永安行物资堆	
6043	玉髓	采集
6044	金丝玉	采集
6045	天宝石	采集
6046	芙蓉石	采集
6047	珍藏的坚果	
6048	云木香	采集
6049	金刚经	拾取
6050	鲜美水果	
6051	娲皇花	采集
6052	轻功秘籍抄本	
6053	神秘男子的纸张	
6054		拾取
6055	一张纸	
6056	一张纸	
6057	蒲团	
6058	遗失的画纸	
6059	鱼群	
6060	玉虚幻草	采摘
6061	一张破旧的纸	
6062	淬炼台	
6063	残缺的兽皮	搜索
6064	小土堆	
6065	蛛网	清理
6066		
6068	鱼群	
6069	萤火虫	
6070	花灯1	打开
6071	花灯2	
6072	花灯3	
6073	花灯4	
6074	震林碎山范围标识	
6075	万籁齐喑范围标识	
6076	霜凝范围标识	
6077	狂乱范围标识	
6078	冽霜范围标识	
6079	残影突袭范围标识	
6081	厅门	
6082	石门	
6083	黑烟	
6084	血迹	
6085	冰门	
6086	艺人花篮	
6088	鲜花束	
6089	篝火痕迹	
6091		
6092	魂匣	
6093	诱捕的笼子	
6094	酒楼桌子	
6095	火星	
6096	火焰	
6098	黑泥草	
6099	镖车	
6100	物资	
6101	一个闪闪发光的物件	
6102	油	
6103	神秘书籍	
6104	空酒坛子	
6105	不起眼的小土堆	
6106	小包袱	
6107	艺人烟花	
6108	尸体	
6109	情报箱	打开
6110	黄粱酒	
6111	王婆婆的炉子	
6112	玄铁护手	拾取
6113	龙雀宝刀	拾取
6115	元和的弩弓	拾取
6116	紫金匣	
6117	军用物资	拾取
6118	传信包裹	
6119	情报纸张	
6120	丁伯的行李箱	
6121	一座新坟	
6123	2号_枫落霜天_范围提示小	
6124	2号_枫落霜天_范围提示大	
6125	苎麻	采集
6126	陈家秘宝	
6127	3号_裂云_范围提示	
6128	杂物堆	
6129	莲花	采集
6130	雨花石	收集
6131	香炉	
6132	2号位面普通尸体	
6133	2号位面快速消失尸体	
6134	3号_吞云_范围提示	
6135	3号_雷云	
6136	长凳	
6142	石墙	
6143	虚无草	采集
6144	土堆	挖掘
6145	2号_流枫刀意_范围提示	
6146	湿漉漉的鞋子	拾起
6147	新竹枝	采集
6148	雷公藤	采集
6149	小土堆	
6150		
6151	大火	
6152	松纹刀	
6153	鱼鳞刀	
6154	香炉	
6155	弓箭架	
6156	北风洌	
6157	熏香	
6158	2号关卡大门	
6159	跪垫	
6160	酒坛	
6161	铁牢笼	
6162	煤油罐	拾取
6163	1号_夕颜阁_大门	
6164	刺客尸体	
6165		
6166		
6167	陷阱石板	
6168	抚神草	采集
6169	菱角	
6170	水草	
6171	鱼竿	
6172	鱼竿	
6173	散落的剑	
6174	散落的刀	
6175	薰香炉	
6176	散落的刀	
6177	血泣花	触摸
6178	辟云枪	拾取
6179	玄铁护手	拾取
6180	通用尸体_3秒消失	
6181	护卫尸体	
6182	刺客尸体	
6183	破碗	捡起
6184	酒杯	
6185	密信	
6186	血迹2	
6187	血迹3	
6188	血迹	
6189	控制杆	搭乘
6190	位面尸体_5	
6191	纪念碑	
6192	纪念碑	
6193	纪念碑	
6194	纪念碑	
6195		
6196		
6197	茶盘	
6198	宣威鼓	
6199	武器架	
6200	练功木桩	
6201	烤肉	
6203	哥舒翰城门	
6204		
6207	黑衣人尸体	
6208	狼牙辎重	
6209		
6210	烤肉	
6211	 	
6212	小土堆	
6213	遗失的长刀	拾取
6214	遗失的短刀	拾取
6215	狼牙密报	
6216	狼牙高级密报	
6218	魂火	收集
6219	灵火	收集
6220	沙棘草	采集
6221	头颅	
6222	尸体	
6223	尸体	拾取
6224	土堆	
6225	箭	
6226	坟头	
6227	藏身荷花	
6228	藏身睡莲	
6229	藏身灌木	
6231	盒子	搜索中
6232	眼睛	
6233	耳朵	
6234		
6235		
6236		
6237		
6238		
6239		
6240	家书	翻找中
6241	染血的袜子	
6242	熄灭的火堆	
6243	破木箱	
6244	物资箱	拾取
6245	 	
6246	兵器架	检查
6247	狼牙粮草	点燃
6248	 	
6249	神珠	
6250	神座	
6251	 	
6252	酒菜	
6253	 	
6254	 	
6255	大神珠	
6256	大神座	
6258	涮羊肉的锅	
6259	切鸡肉的案板	
6260	煲狗肉的锅	
6261	驴肉烧的烤架	
6262	石桌	
6263	佛塔	
6264	竹子	
6265	鸡蛋	拾取鸡蛋
6266		
6267	凤仙花	采集
6268	淤泥	
6269	猪血碗	
6270	药炉	
6271	棋盘	
6272	纸笺	拾取
6273	烈焰范围提示	
6274	胡萝卜	努力拔萝卜
6275	玉佩	
6276	曜石矿	挖掘
6277	财宝箱	
6278	剑胎	
6279	冷凝水桶	
6280	锻造中的武器	
6281	锻造中的武器	
6282	锻造中的武器	
6283	锻造中的武器	
6284	可藏身的草丛	
6285	石子	
6286	掠夺的财物	收集
6287	车前子	采集
6288	一大丛车前子	采集
6289	青荇	采集
6290	一大丛青荇	采集
6291	药炉	
6292	散落的珠子	拾取
6293	香菇	
6294	打水桶	
6295	灶台	
6296		
6297	魂灯	放飞魂灯
6298	盒子	拾取
6299	残存毒药	
6300	江月楼_桌案	
6301	赤蟒蛇血	
6302	回阳草	
6303	无名冢	
6304		
6305		
6306	洛阳铲	
6307	罗盘	
6308	假山	
6309	药瓶	
6310	筛子架	
6311	药石碾	
6312	万花医疗_药石舂	
6313	药台	
6314	筛子	
6315	假山	
6316	箭支	拾取
6317	兵器架	
6318	军书	偷取
6319	屏风	
6320	世界首领奖励	拾取
6321	高级兵器架	
6322	茶树	采茶
6324	九天神兵	
6325	九天神兵	
6326	九天神兵	
6327	九天神兵	
6328	九天神兵	
6329	九天神兵	
6330	囚笼	
6331	好汉碑	到此一游
6332		
6333	炮车	操纵
6334	礼品	
6335	公主马车	
6336	礼品车	
6337	礼箱	
6338	北山会信物	收起信物
6339	浩气盟旗帜	
6340		
6341		
6342		
6343		
6344	酒坛	
6345	酒坛	
6346	酒坛	
6347	水桶	
6348	一碗猪血	拿取猪血
6350	江月楼_酒菜	
6351	江月楼_座垫	
6352	江月楼_坐垫	
6353	大水桶	获取
6354	霸刀弟子尸体	
6355	霸刀弟子尸体	
6356	小水桶	获取
6357	陈月的药箱	翻找
6358	碑铭·霸刀山庄建立	抄录碑铭
6359	碑铭·第一届扬刀大会	抄录碑铭
6360	碑铭·第二届扬刀大会	抄录碑铭
6361	碑铭·第六届扬刀大会	抄录碑铭
6362	碑铭·第九届扬刀大会	抄录碑铭
6363	碑铭·贯夜	抄录碑铭
6364	碑铭·惊情	抄录碑铭
6365	碑铭·金玄鸿影	抄录碑铭
6366		
6367		
6368	拜火教箱子	打开
6369	小土堆	
6370	碑铭·洛阳伽蓝记其一	抄录碑铭
6371	碑铭·洛阳伽蓝记其二	抄录碑铭
6372	碑铭·晋中洛阳记	抄录碑铭
6373	碑铭·颜氏家训	抄录碑铭
6374	刑场_监斩台	
6375	刑场_监斩椅子	
6376	奇怪的土堆	调查中
6377		
6384	魔血结晶	
6385	源明雅的谢礼	
6386	幽魂精华	
6393	秽物	
6394	蛛网	
6397	霸刀酒杯	
6398	冬至宴席	冬至盛宴
6399		
6400		
6401	烟花底座	
6402	恶人物资箱	捡起物资
6403	剑柱	
6406	剑柱假	
6407	神秘物资箱	搜集物资
6408	浩气物资箱	捡起物资
6409		
6412	天街灯市·小型烟花座	
6417	天街灯市·大型烟花座	
6418	天街灯市·水上花灯座	
6420	天街灯市·花灯装饰	
6421	瞭望塔栅栏	
6422		
6423	藤蔓根部顶端	
6424	藤蔓根部底端	
6425	火球范围提示	
6426	下雪表现	
6445	货箱	
6446	兵器架	
6448	运货车	
6451	柳惊涛的宴席	
6452	珍奇矿藏	
6453	珍奇矿藏	
6454	珍奇矿藏	
6455	珍奇矿藏	
6456	装饰_筵席	
6457	装饰_筵席	
6458	任务矿藏	
6460	炎麒麟头	
6461	水麒麟头	
6466	锻造台	
6470	铸造台	
6472	热泉效果	
6473	冰泉效果	
6474	散落的冰魄货箱	采集
6475	水晶芙蓉宴	
6476		
6477		
6482	黄杜鹃药箱	拿取
6483	曼陀罗药箱	拾取
6484		
6485		
6486		
6487		
6488	餐桌	
6492	宝箱	
6493	钱	
6494	柜子	
6495	木箱	
6496	红地毯	
6497	沙盘	
6498	货车	
6500	夏枯草	采集
6505	锻水石阶	
6509	石台	
6510	风	
6514	散落的日记	拾取
6515	散落的日记	拾取
6516	散落的日记	拾取
6517	散落的日记	拾取
6518	散落的日记	拾取
6520	水火麒麟	
6525	散落的兵刃	拾取
6526	瑞鹤仙灯	
6527	拭剑台特效门	
6528	升降机开关	
6539	水上台子	
6540	帮会鱼篓	钓鱼
6541		
6542	标记	

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
