TempleteId	MapId	AreaID	ActivityID	Positions
148	2			73365,19012,1117372;74694,19624,1117385;74182,18563,1117327;72550,19713,1117393;72273,20642,1118216;72500,17268,1116567;72807,16392,1119512;70680,16410,1114379;70501,14304,1111682;68388,12820,1113718;68804,13064,1112719;78250,21551,1109681;78221,20291,1113013;76501,18529,1119318;71038,19340,1114553;70983,18100,1115983;73580,17632,1117067;75705,21258,1118010;76496,20165,1118628;73973,16327,1119873
149	2			73420,15670,1120150;78230,22392,1107799;71061,20114,1114382;76646,21568,1116016;72512,15274,1119630;73679,15163,1121503;73781,20269,1117429
150	2			53294,37194,1244537;49929,40659,1244365;54320,40639,1244700
151	2			87755,27328,1119979
152	2			57881,15019,1079753
153	2			40011,67324,1148896
154	2			33731,10826,1138009
155	2			85300,45286,1103569;86882,30320,1119577;87701,31109,1122394;86073,31598,1116860;84063,32584,1111729;82387,31996,1109103;80748,33622,1104355;82029,34390,1108089;82991,33890,1110774;84038,35597,1112679;84866,33761,1114524;85264,35971,1117123;87911,34596,1122860;86835,33637,1120480;86450,35037,1118807;88760,33945,1127474;90105,34206,1132596;85690,38524,1119188;84391,39893,1115249;85268,41148,1115774;83450,42673,1107137;84303,44227,1105289;85922,43322,1114630;85051,46506,1102981;86620,45443,1108740;86270,46738,1102541;85067,47893,1100207;84090,46748,1101851;88308,46859,1106767;87546,43527,1114237;86502,42575,1119123;84321,42768,1111146;82350,41096,1109122;84411,30275,1114873
158	2			78672,50173,1103403;76382,50232,1102961;77348,49802,1102698;79961,49757,1102929;77226,50438,1103301;78883,50631,1103263;78290,50469,1103269;79122,50839,1103413;79670,49977,1103547;80287,50204,1103491
159	2			58997,44906,1133530
161	2			52212,22491,1121192;52474,21614,1121192;51683,21561,1121192;50230,21233,1121192;51257,22238,1121192;50278,21903,1121192;51895,23576,1121192;52539,24262,1121192;53841,24327,1121192;51734,24805,1121192;53314,26884,1116558;54304,26408,1116558;52890,28775,1116558;51735,28273,1116511;54529,28677,1116558;51237,27333,1116133
163	2			72722,39354,1099342;80981,53742,1107349;81652,52495,1104035;77141,53573,1103289;71757,38268,1099259;72584,39218,1099368;72738,39147,1099241;80190,37906,1104585;80144,38159,1104681;80004,37932,1104113;79452,66050,1102420
165	2			48850,44085,1134460
165	23			42259,52494,1085383
166	2			52022,40805,1244584;57272,49380,1190480;55377,36457,1244377;55199,35623,1244203;61802,45644,1126431;52590,39120,1244594;51905,39287,1244581;53240,41099,1244633;53102,40193,1244603;51951,40343,1244570;55882,42339,1133709;57271,42441,1133625;57234,42009,1133631;47875,47937,1134896;48054,47633,1134683;53672,45653,1188984;54490,45720,1189157;52115,41284,1244561;63322,45068,1119989;63333,45709,1119970;61794,45141,1126409;59897,45711,1132817;54354,44648,1133505;54292,45016,1133490;53118,44823,1133549;53180,44420,1133556;59895,45074,1132848
167	2			46167,45733,1161674;45475,43181,1161080;50906,43462,1133635;50569,43743,1133682;47914,41571,1150475;47909,41955,1150475;45810,43420,1160971;46181,45153,1161405;53160,40635,1244615;49203,48039,1160051;49440,47508,1160242;51866,49067,1161890;52193,48836,1161910;58388,50357,1190430;58087,50176,1190389;55782,44982,1133720;55770,45129,1133718;42857,48903,1124350;43146,48915,1124470;78394,64040,1102051;78522,63961,1102057;73298,58236,1101395;85007,71963,1169275;85317,72785,1169229
168	2			12885,14368,1140774;13189,12194,1140708;13395,11872,1140848;12949,11871,1140807;12530,14046,1140774;12517,14531,1140774;10227,15149,1140725;10013,15428,1140725;10445,15436,1140725;17618,10833,1140768;17355,10530,1140768;17736,10423,1140768;16273,15938,1137154;16005,16140,1137125;17795,14404,1137117;17500,14612,1137203;14836,17629,1137154;15195,17528,1137100
169	2			45739,47833,1162317
170	2			45947,47862,1162252
171	2			46470,47843,1162254
172	2			46503,47516,1162048
173	2			84240,60924,1172638
174	2			84161,61003,1172635
175	2			52259,41667,1244558
176	2			70741,54564,1099167;70740,52801,1099217;72068,56716,1099167
177	2			47786,39263,1127112
178	2			51808,52642,1133931
179	2			56801,41659,1133732
181	2			58011,38223,1133727;57679,38828,1133727
186	2			22250,67991,1113715
189	2			21027,70194,1112273
190	2			36021,22993,1106136
191	6			48594,32100,1049043
192	36			16851,5743;17399,10655;20510,7584;16875,2624
193	36			18098,17352;16502,17197;21056,20407;19403,19516
194	36			17001,2588;16968,5810;20435,7660
196	36			18942,6878;20495,7431;14584,2887;18967,6796;15368,3281;14985,5682;14910,5797;17540,6666;19595,13004;16923,8934;17815,8843;19034,3908;19061,3841
197	36			19360,19385;18201,17258;17967,17575;13846,16142;14103,16119;16461,17071;21223,20424
198	36			18406,25508;16517,34385;19510,33241;17680,25487
200	36			12155,25214;5148,24842;6797,25187;6809,24694;10420,24722;10427,25230;12159,24740
201	30			84119,48349,1135943
202	6			74371,24371,1049485;74087,38072,1049937;73488,35743,1049677;74139,33255,1049449;75658,33545,1048786;74167,32072,1049477;75846,32266,1048689;74762,28066,1048746;71562,27245,1050130;73076,28557,1049543;73184,26524,1049885;71335,25305,1050804;75539,27005,1048817;74543,25601,1049354;72793,24909,1049999;71455,24478,1050746;72896,23896,1050000;75525,25211,1048828;75572,24267,1048953;74558,23202,1049659;75604,23146,1048893;74458,22116,1049655;75514,21783,1048737;73597,20934,1049904;72156,21184,1049997;75978,37745,1048684;76067,45110,1049385;74370,40762,1049517;76952,43284,1048801;76532,42077,1049138;75994,40714,1049360;75204,38738,1049487;84406,36642,1048813;84860,35690,1048702;85251,34610,1048497;75329,41729,1049473;75139,43253,1049598;73784,39317,1049786;75149,34697,1048773;74980,30786,1049302;72929,33156,1049863;71892,31141,1053473;73495,30734,1050129;73476,22604,1050157;75927,44081,1049514;84602,38337,1048624;86147,38472,1048803;85473,38414,1048986;71480,28607,1049505;77413,44815,1048794;73331,34173,1049708
204	37			23664,15347;21969,15351
205	37			22829,14344
207	37			7893,9850
208	6			60997,32244,1050697;48573,39345,1049785;46319,41257,1049085;42098,42760,1051201;42912,46128,1049355;43790,45174,1049498;44550,47553,1051955;49171,46698,1050318;51005,39703,1049130;52419,39816,1049681;51194,46047,1053516;50075,46027,1050884;53157,44930,1050790;52080,40704,1049846;53770,39413,1049061;54947,43374,1051104;57899,32420,1050610;41335,47652,1050253;46694,45502,1051345;47077,46084,1052362;44572,45288,1050211;47139,43339,1051502;55843,38598,1049345;55231,46520,1050970;49540,44855,1050453;54186,38903,1048989;56334,39270,1049426;46794,42582,1050902;50361,40439,1049057;48797,41433,1049007;45894,40469,1049045;45185,46173,1051796;46278,46997,1050233;50189,47363,1053891;54700,42684,1050882;55198,36068,1049322;54273,35864,1049429;53510,32391,1049011;53884,31782,1049046;54075,30353,1049209;58652,30627,1050262;58671,31514,1050056;60133,31721,1049789;60910,30964,1049955;62189,32047,1051243;63789,31247,1049920;64946,31419,1050255;65994,31830,1051069;69859,39969,1048965;69096,39185,1049214;48983,39855,1048981;54536,41621,1050501;56342,33998,1050341;57538,34082,1050311;55449,40942,1049173;53553,45777,1051050;51020,41379,1049899;48229,44892,1049891;45701,38296,1049522;55626,30987,1050695;55124,31318,1050440;60337,30965,1049835;64267,30737,1049673;66400,31186,1049458;68024,32265,1049357;68821,32242,1049835;72684,36588,1050985;73163,41606,1050362;70083,42894,1051791;69471,42761,1053603;67859,38301,1050224;68713,41134,1049635;67218,41399,1049225;66409,41467,1049564;65475,41442,1050452;59326,35554,1049897;59811,35029,1050244;60270,35334,1050511;56570,34851,1049746;39568,30329,1054885;36603,36858,1052623;39452,39076,1052515;42087,47268,1050675;41934,46182,1050165;45305,43309,1049609;45311,39310,1049502;47936,40217,1049358;48347,43307,1050864;48182,46025,1050685;54419,40424,1049540;53161,40912,1050211;55140,39441,1048952;55825,43739,1051295;58263,35758,1049390;56986,36637,1050292;55660,34984,1049796;53646,35228,1050151;55078,32302,1050484;59184,33751,1051058;61085,34461,1050358;60077,32394,1050296;58818,32494,1050823;63295,32189,1050898;62541,30952,1050432;65083,33036,1050718;71187,40730,1051187;47844,41731,1050337;44283,40146,1049795;53746,41917,1050541;54144,43399,1050896;52081,41703,1050080;69321,37368,1050591;68345,36533,1050394;69695,35242,1051001;67595,34698,1051026;66058,34618,1050339;70608,36935,1050260;70746,38590,1049283
210	6			63141,24203,1048873;55737,15458,1048431;58658,17583,1048346;62618,16710,1048650;60836,23600,1048721;55132,25431,1048425;53060,21597,1048384
211	6			62314,42687,1048990;56908,43112,1050143;58060,39422,1049340;61129,36146,1049403;66649,37101,1049191;58737,44499,1049371;59659,44177,1049227;60933,43955,1051077;60005,43657,1049703;62679,41383,1049977;63149,40714,1050623;65793,39566,1050126;66490,38702,1049698;63191,35364,1049316;65994,35775,1049323;59164,36826,1049569;56455,40558,1049122;64880,42790,1050649;64702,40010,1049189;64298,35117,1049178;62280,43993,1050853;64027,41649,1049991;67035,39754,1049475;67122,35402,1050749
212	6			40082,41243,1052524;57974,30926,1050117;59425,31130,1049729;67112,31628,1049363;68582,33254,1050742;68200,42052,1051428;69661,40960,1049199;68349,40195,1048834;70577,32744,1049850;41261,42618,1051143;43093,44535,1049365;42198,44899,1050170;41129,45298,1051104;40992,44254,1052042;41864,44094,1049946;39871,46719,1057838;39886,45821,1057832;39907,44280,1053843;39116,42515,1054536;40408,43279,1052675;38791,41198,1053119;41427,41207,1051510;40973,40060,1052734;40456,38961,1052507;39789,39707,1052487;37229,40277,1053521;38274,39726,1053358;37078,39308,1054009;37949,38716,1053119;34718,38950,1053287;34945,37798,1052869;35631,39179,1053719;38660,37218,1052945;37773,36129,1052904;36924,35105,1053170;38150,35545,1055568;39438,35341,1054771;39209,36123,1054877;37360,33821,1053962;36807,32563,1056489;37929,32477,1054450;36786,30938,1053758;33999,35500,1059775;34875,34111,1059382;35621,33187,1059565;37462,28327,1053313;39118,29393,1056327;37790,29927,1054461;39985,31628,1055489;41221,34680,1055638;40523,34928,1054352;40013,33559,1054960;38665,34575,1054532;42143,31666,1060892;41052,31007,1058738
213	36			10313,25894;11150,25898;11009,24135;10258,24139;9191,24134;8100,24127;9355,25917;8178,25939
214	36			20458,22717;20384,25715;20036,22720;20254,22108;20054,22089;19861,22161;20650,22319;20537,23610;21005,23538;20370,24825;20064,25072;19777,22351;21249,22744
215	36			17418,6730;19434,12995;19761,12963;17514,10773;14965,5574;14789,5843;17306,4291;17249,4482;15345,3410;19321,6930;19250,7050;14553,2739;14530,3059;20402,7396;19645,9486
217	6			46305,32895,1049028
218	6			47963,28320,1052386;41735,22934,1049648;43515,28307,1049154;50724,23792,1049255;45143,24654,1049442
219	34			26762,33917;35809,20651;35628,19959;32126,19481;32034,19534;32554,22053;32127,21476;24944,21209;25006,21720;20618,25229;20751,25199;17357,26370;17559,31745;22118,20822;22302,20625;21144,29611;21078,29418;26402,34103;26570,34090;26745,34072;26374,33933;26555,33952;27486,31935;27297,31812;27128,31710;27015,31611;14518,22467;14169,22289;14533,22329;14384,21999;27387,8427;27290,8243;26704,7887;26860,8449;26925,7834;31991,17375;31871,17366;40430,20723;28503,5716;27045,2175;27187,2240;27327,1597;27470,1709;27329,2322;27613,1855;27459,5231;17993,24012;17816,24022;14225,27508;14415,27522;14653,27509;13950,26803;14210,26746;14507,26732;32549,37320;32670,37370;17473,32308;17565,32218;29485,13418;29204,13474;28922,13818;34707,5255;34675,5892;38929,5475;38854,5545;38845,5633;36694,13405;36444,13902;35998,13807;36403,12425;36979,12308;37400,11977;15918,5329;15918,5476;15787,5306;15775,5431;15595,5454;15632,5337;29678,12494;32484,25937
219	47			26762,33917;17357,26370;21144,29611;21078,29418;26402,34103;26570,34090;26745,34072;26374,33933;26555,33952;27486,31935;27297,31812;27128,31710;27015,31611;14518,22467;14169,22289;14533,22329;14384,21999;27387,8427;27290,8243;26704,7887;26860,8449;26925,7834;40430,20723;28503,5716;27045,2175;27187,2240;27327,1597;27470,1709;27329,2322;27613,1855;27459,5231;17993,24012;17816,24022;32549,37320;32670,37370;32811,37484;32672,37202;32783,37248;32941,37363;17473,32308;17565,32218;29485,13418;29204,13474;28922,13818;34707,5255;34675,5892;38929,5475;38854,5545;38845,5633;36694,13405;36444,13902;35998,13807;36403,12425;36979,12308;37400,11977;17323,10831;17323,10978;17192,10809;17180,10933;17000,10956;17037,10839;29678,12494;32483,25935;32300,25657
220	36			17842,32368
221	36			18291,32346
223	6			18635,44583,1065619;29181,36964,1062526;22943,37127,1065326;24865,38393,1066003;23248,46644,1060742;22626,46610,1060877;23061,37574,1065846;28127,37406,1062647;23239,37390,1065683;17197,45510,1065383;18829,44368,1065534;18494,45829,1065577;18282,46858,1065898;17659,42728,1065660;17935,42899,1065571;19566,42295,1065211;30822,36558,1059121;27948,36523,1062283;27749,36683,1062357;25238,36808,1064165;22857,39152,1065228;24052,37770,1065985;24086,37258,1065619;16793,45703,1065225;26659,42270,1065668;20312,47756,1063816;27285,51374,1061739;27106,49927,1062860;29969,49343,1063087;33152,43188,1059785
225	6			32457,45505,1059437;33540,43929,1059311;29739,42330,1065760;23239,47245,1061130;26457,48327,1063064;18711,41860,1064053;29084,48374,1063063;33133,45746,1059440;30785,41239,1058754;28783,51468,1062591;32233,44077,1059642;31150,41205,1058846;29731,48451,1062593;26801,48443,1063290;32753,45643,1059521;30469,47740,1061863;31637,45386,1059681
226	6			27308,43036,1065646;27462,52623,1059828;30764,47377,1061247;27431,47743,1063188;29128,44700,1065644;26612,43491,1065615;25153,49725,1076981;23074,46637,1060726;24361,46009,1060909;27240,47720,1063122;27097,43954,1065344;25809,43368,1066000;28057,42048,1065549;29161,41140,1065641;26713,42624,1065678;27707,41185,1066182;28793,43410,1065727;28789,43864,1065786;28463,42428,1065564;27453,44540,1064977;27812,41937,1065485;25713,43475,1065968;25334,42096,1064986;27793,51893,1061353;31271,44162,1059550;29956,49158,1063057;31949,47782,1060857;27289,52906,1059249;27161,52517,1060399;28368,53722,1058285;28608,51470,1062612;27246,49361,1063507
227	6			26801,62789,1043917;34153,56300,1043105;35873,55260,1043053;33557,58526,1043059;31841,57480,1043026;34665,57614,1043597;36702,64412,1041975;37776,65037,1042042;38796,68302,1040782;37071,68432,1041151;35527,67992,1042363;35017,65512,1042848;30524,60284,1043085;29381,59856,1043158;29524,61331,1042728;32126,64014,1043247;31055,64946,1043575;29981,63923,1043327;31648,62855,1043062;35496,67614,1042110;33859,67229,1042318;33567,68449,1043523;29120,58029,1042977;27489,58979,1043096;25776,59132,1042934;25833,60471,1042729;23567,60405,1042597;22734,61491,1043210;25771,62032,1043700;25527,63869,1044662;27049,64642,1044595;26908,67839,1047412;28446,67497,1046177;31299,68641,1044687;30021,69614,1045782;29949,68484,1045781;30630,74061,1043933;29062,72333,1045209;28299,74490,1044878;27897,72653,1045565;25489,73654,1046293;26207,72872,1045171;24584,72922,1046350;25272,71519,1046204;23531,71943,1046138;22734,73343,1047325;23763,66914,1046219;24796,67019,1046804;23803,65500,1045461;25310,65146,1045808;20281,63505,1046514;19947,64762,1045628;18857,65512,1045366;22237,65970,1044192;21030,64950,1045391;22649,64677,1044954;21735,64086,1046274;19046,71799,1047847;19847,73510,1047990;20680,72367,1047445;19406,72727,1048343;18058,72713,1047787;18599,73756,1048302;14997,70943,1045941;15902,71174,1045310;15808,72170,1046272;35702,60667,1044429;29193,58981,1043021;28316,61552,1043249;14379,69856,1046592;17165,68390,1045323;28124,65751,1044556;25885,66016,1046406;26360,65137,1045417;31720,67573,1044065;34478,62137,1043250;33459,59933,1042832;36853,60471,1044615;37591,59430,1042953;36160,58889,1043425;37550,63133,1041760;27289,74362,1045651;27116,68964,1047530;17221,69253,1045391;15991,67961,1045232;17423,67094,1045225;22293,76761,1047716;23050,75989,1047135;23526,63512,1044285;21011,75900,1048030;29043,63253,1043672
235	36			18454,32084
236	6			33947,44371,1059254;26139,40031,1059378;27395,48182,1063403;28634,42821,1065715;28163,43730,1065626;20190,42382,1065207;33451,45314,1059325
237	36			17709,32092
238	33			32197,51181
239	33			33343,47748;32937,49284
240	6			52014,23144,1049687
241	33			33112,49116;33079,47901;32606,51291
242	6			57064,21309,1048320
243	33			15494,36877;15740,36698;15450,40607
244	33			15364,36284;15553,40588;15092,36557
245	33			20196,50105;28588,48059;28893,48411;26372,49328;18318,49935;18116,50047;24168,48924;24537,49655;19243,50406
246	33			19149,50506;19142,50313;20207,50596;26493,49383
247	33			21695,44766;22049,50185;22711,49942;22364,50115;23217,49519;21683,50229;22988,49755;20752,48141;21020,47101;21949,45625;21632,43532;21655,42471;21565,41407;21064,40227;19906,40059;18781,39405;14644,49991;12092,43619;12040,47095;13362,45860
248	6			70832,31298,1049814
249	33			29266,42007;33551,43170;33244,43343;29304,41726;32747,42717;28906,41978
250	6			40874,60615,1043024
251	33			33419,43291;29152,41661;32487,42778;32853,42495
252	33			18554,30653;23892,29871
253	6			47386,24742,1051061
254	6			87577,14698,1049226
255	6			76186,9665,1051194
256	6			74437,8361,1052138
257	33			21264,30465;18531,30306
258	33			26963,29865
260	37			6089,18793
261	37			13049,6213
262	37			23085,16101
264	33			45897,24582;39498,27978;41299,26041
265	6			43504,24144,1049427
266	6			56638,20783,1048678
267	6			19905,43363,1065130
268	6			55448,21967,1048424
269	6			75029,36097,1048699
270	6			46503,27250,1048716
271	6			31377,33886,1054725
273	6			47216,33600,1049066
274	6			45597,31081,1049190
276	6			48776,27441,1049537
277	36			19633,11467
279	33			30323,46497
