ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID
119	ÌúÎÆË«½£	19	6	10	56			343	0	0	0	0		24		50		5	3335	5	5	982	2	5	973	2	5	3839	2													6	1104	1	1	104857	6	1106	1	1	157286	6	1108	1	1	314572	6	1110	1	1	314572	6	1111	1	1	104857	6	1114	1	1	52432												scripts/Craft/Include/Event.lua	
120	ÐþÎäÑüµ¶	19	6	10	58			343	0	0	0	0		24		100		5	3335	20	5	3323	2	5	981	1	5	0	0													8	632	1	1	1048576																																					scripts/Craft/Include/Event.lua	
122	ÊÞÎÆ»¤ÐÄ¼×	19	6	10	58			343	0	0	0	0		24		70		5	3335	5	5	3310	2	5	3277	5	5	0	0													7	1210	1	1	104857	7	1218	1	1	157286	7	1225	1	1	314572	7	1231	1	1	314572	7	1235	1	1	104857	7	1241	1	1	52432												scripts/Craft/Include/Event.lua	
123	Í¸¹Ç	73	6	10	58			343	0	0	0	0		90		40		5	3335	20	5	3839	5	5	3275	4	5	973	2	5	0	0										6	946	1	1	576716	6	948	1	1	314572	6	950	1	1	104857	6	952	1	1	52431																						scripts/Craft/Include/Event.lua	
124	·ÉÔÆÍ·¹Ú	73	6	10	58			343	0	0	0	0		90		60		5	3335	20	5	974	2	5	3839	5	5	3310	2	5	0	0										7	1823	1	1	576716	7	1829	1	1	314572	7	1835	1	1	104857	7	1840	1	1	52431																						scripts/Craft/Include/Event.lua	
125	ÌýÔÂ	201	6	10	60	1	0	343	0	0	0	0		249		50		5	3335	20	5	3341	10	5	3326	4	5	7860	1	5	0	0	5	0	0							6	1113	1	1	576716	6	1116	1	1	314572	6	1118	1	1	104857	6	1120	1	1	52431																						scripts/Craft/Include/Event.lua	
126	ÊÞÍ·»·×Ó¹ü±Û	181	6	10	58	1	0	343	0	0	0	0		224		90		5	3335	20	5	7859	1	5	7860	1	5	3839	5	5	0	0	5	0	0							7	1549	1	1	576716	7	1558	1	1	314572	7	1560	1	1	104857	7	1562	1	1	52431																						scripts/Craft/Include/Event.lua	
127	¾«Ìú¶§	2	6	10	60			343	0	0	0	0		2		120		5	3335	1	5	3339	1	5	3839	1																5	2625	1	1	1048576																																					scripts/Craft/Include/Event.lua	
128	Òø¶§	2	6	10	60			343	0	0	0	0		2		120		5	3348	2	5	3315	1																			5	3340	1	1	1048576																																					scripts/Craft/Include/Event.lua	
129	ÃÜÒø¶§	2	6	10	60			343	0	0	0	0		2		120		5	3340	1	5	3839	1	5	3339	1	5	0	0													5	3341	1	1	1048576																																					scripts/Craft/Include/Event.lua	
130	ÓùÄ¥Ê¯	7	6	10	60		0	343	0	0	0	0		9		110		5	973	5	5	3333	4	5	974	5	5	0	0													5	2626	1	1	1048576																																					scripts/Craft/Include/Event.lua	
131	°ÙÁ¶Òø¼×	7	6	10	60		0	343	0	0	0	0		9		110		5	3341	10	5	973	5	5	3299	2	5	974	5													5	2627	1	1	1048576																																					scripts/Craft/Include/Event.lua	
132	ÌúÎÆÌãÌú	19	6	10	60		0	343	0	0	0	0		24		140		5	3334	15	5	986	4	5	3310	4	5	3277	5													5	2628	1	1	1048576																																					scripts/Craft/Include/Event.lua	
135	ÃÜÒø¹Ú	21	6	10	60			343	0	0	0	0		26		60		5	3341	5	5	973	2	5	3277	5																7	1809	1	1	104857	7	1817	1	1	157286	7	1822	1	1	314572	7	1828	1	1	314572	7	1834	1	1	104857	7	1839	1	1	52432												scripts/Craft/Include/Event.lua	
136	ÁúÈª¶Ì½£	19	6	10	52			343	0	0	0	0		24		30		5	3335	4	5	981	2	5	3310	2	5	3839	2													6	1058	1	1	104858	6	1061	1	1	157286	6	1062	1	1	314573	6	1064	1	1	314573	6	1066	1	1	104858	6	1068	1	1	52428												scripts/Craft/Include/Event.lua	
137	Òø¾«ÇÉÊÎ	21	6	10	70			343	0	0	0	0		26		130		5	3341	4	5	2625	4	5	3839	5	5	0	0													5	2631	1	1	1048576																																					scripts/Craft/Include/Event.lua	
142	°×»¢Ñüµ¶	21	6	10	62			343	0	0	0	0		26		100		5	2625	10	5	3341	10	5	982	1	5	3839	5													8	633	1	1	1048576																																					scripts/Craft/Include/Event.lua	
143	Ò«ÁúÒø»¤Ñü	21	6	10	62			343	0	0	0	0		26		80		5	3340	1	5	3313	1	5	0	0	5	0	0													7	1665	1	1	104857	7	1676	1	1	157286	7	1686	1	1	314572	7	1696	1	1	314572	7	1700	1	1	104857	7	1704	1	1	52432												scripts/Craft/Include/Event.lua	
144	»¤Áú¾«Ìú¹üÑü	21	6	10	62			343	0	0	0	0		26		80		5	2625	4	5	3295	4	5	3277	2	5	0	0													7	1666	1	1	104857	7	1677	1	1	157286	7	1687	1	1	314572	7	1697	1	1	314572	7	1701	1	1	104857	7	1705	1	1	52432												scripts/Craft/Include/Event.lua	
145	ÌìÌ¨Ä¥Ê¯	7	6	10	64			343	0	0	0	0		9		110		5	3333	2	5	3839	1	5	973	1	5	0	0													5	2637	1	1	1048576																																					scripts/Craft/Include/Event.lua	
146	ÇàÁúÑüµ¶	21	6	10	64			343	0	0	0	0		26		100		5	2625	10	5	3341	10	5	981	1	5	3839	5													8	634	1	1	1048576																																					scripts/Craft/Include/Event.lua	
150	ÉËÀÇ½£	21	6	10	64			343	0	0	0	0		26		30		5	3341	1	5	3313	1	5	0	0	5	0	0													6	1063	1	1	104857	6	1065	1	1	157286	6	1067	1	1	314572	6	1069	1	1	314572	6	1070	1	1	104857	6	1071	1	1	52432												scripts/Craft/Include/Event.lua	
151	·ïÃù±Ê	21	6	10	64			343	0	0	0	0		26		10		5	3341	1	5	3313	1	5	0	0	5	0	0	0	0	0										6	1004	1	1	104857	6	1006	1	1	157286	6	1008	1	1	314572	6	1009	1	1	314572	6	1010	1	1	104857	6	1011	1	1	52432												scripts/Craft/Include/Event.lua	
152	ÉËÀÇË«½£	21	6	10	64			343	0	0	0	0		26		50		5	3341	1	5	3313	1	5	0	0	5	0	0													6	1112	1	1	104857	6	1115	1	1	157286	6	1117	1	1	314572	6	1119	1	1	314572	6	1121	1	1	104857	6	1122	1	1	52432												scripts/Craft/Include/Event.lua	
153	·ïÃùÇ¹	21	6	10	64			343	0	0	0	0		26		40		5	3341	1	5	3313	1	5	0	0	5	0	0													6	945	1	1	104857	6	947	1	1	157286	6	949	1	1	314572	6	951	1	1	314572	6	953	1	1	104857	6	954	1	1	52432												scripts/Craft/Include/Event.lua	
154	Ã÷Íõ¹÷	21	6	10	64			343	0	0	0	0		26		20		5	3341	1	5	3313	1	5	0	0	5	0	0													6	886	1	1	104857	6	888	1	1	157286	6	889	1	1	314572	6	890	1	1	314572	6	891	1	1	104857	6	892	1	1	52432												scripts/Craft/Include/Event.lua	
156	ÖìÈ¸Ñüµ¶	21	6	10	66			343	0	0	0	0		26		100		5	2625	10	5	3341	10	5	982	1	5	3839	5													8	635	1	1	1048576																																					scripts/Craft/Include/Event.lua	
157	Ë®Ä¥Ê¯	7	6	10	66		0	343	0	0	0	0		9		110		5	3333	5	5	973	2	5	974	2																5	2644	1	1	1048576																																					scripts/Craft/Include/Event.lua	
158	Ììî¸¼×Æ¬	7	6	10	66		0	343	0	0	0	0		9		110		5	2625	5	5	3341	5	5	973	4	5	3839	5													5	2645	1	1	1048576																																					scripts/Craft/Include/Event.lua	
159	Ã÷¹â¹üÑü	81	6	10	66			343	0	0	0	0		100		80		5	3341	10	5	2625	5	5	7859	1	5	3299	2	5	988	10	5	0	0							7	1707	1	1	1048576	0	0				0	0	0	0		0	0	0	0		0	0				0	0															scripts/Craft/Include/Event.lua	
160	Ã÷¹âîø¼×	81	6	10	66			343	0	0	0	0		100		70		5	3341	10	5	2625	5	5	7859	1	5	3299	2	5	985	10	5	0	0							7	1263	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
161	Ã÷¹â¿ø	81	6	10	66			343	0	0	0	0		100		60		5	3341	10	5	2625	5	5	7860	1	5	3299	2	5	986	10	5	0	0							7	1842	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
162	Ã÷¹â»¤ÊÖ	81	6	10	66			343	0	0	0	0		100		90		5	3341	10	5	2625	5	5	7860	1	5	3299	2	5	987	10	5	0	0							7	1566	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
163	÷è÷ëÑüµ¶	21	6	10	68			343	0	0	0	0		26		100		5	2625	10	5	3341	10	5	982	1	5	3839	5													8	636	1	1	1048576																																					scripts/Craft/Include/Event.lua	
164	ÒøÁúÁýÌ×	21	6	10	68		0	343	0	0	0	0		26		140		5	3341	20	5	988	10	5	3839	5	5	3299	2	5	0	0										5	2647	1	1	1048576																																					scripts/Craft/Include/Event.lua	
165	ÒøÁúÌãÌú	21	6	10	68		0	343	0	0	0	0		26		140		5	3341	20	5	985	10	5	3299	2	5	3839	5	5	0	0	0	0								5	2648	1	1	1048576																																					scripts/Craft/Include/Event.lua	
166	ÒøÁú°°¾ß	21	6	10	68		0	343	0	0	0	0		26		140		5	3341	20	5	986	10	5	3299	2	5	3839	5	5	0	0										5	2649	1	1	1048576																																					scripts/Craft/Include/Event.lua	
168	Ììî¸Í·¹Ú	81	6	10	68			343	0	0	0	0		100		60		5	2625	20	5	7859	1	5	3310	4	5	3326	5	5	0	0	5	0	0							7	1843	1	1	1048576																																					scripts/Craft/Include/Event.lua	
169	Ììî¸Õ½¼×	81	6	10	68			343	0	0	0	0		100		70		5	2625	20	5	7859	1	5	3310	4	5	3326	5	5	0	0	5	0	0							7	1264	1	1	1048576																																					scripts/Craft/Include/Event.lua	
170	Ììî¸»¤ÊÖ	81	6	10	68			343	0	0	0	0		100		90		5	2625	20	5	7860	1	5	3310	4	5	3326	5	5	0	0	5	0	0							7	1567	1	1	1048576																																					scripts/Craft/Include/Event.lua	
171	Ììî¸¹üÑü	81	6	10	68			343	0	0	0	0		100		80		5	2625	20	5	7860	1	5	3310	4	5	3326	5	5	0	0	5	0	0							7	1708	1	1	1048576																																					scripts/Craft/Include/Event.lua	
172	ÁúÌ¨Ä¥Ê¯	7	6	10	70			343	0	0	0	0		9		110		5	3333	3	5	973	1	5	974	1	5	3326	2	5	3839	1										5	2651	1	2	1048576																																					scripts/Craft/Include/Event.lua	
173	¸Ö¶§	2	6	10	70			343	0	0	0	0		2		120		5	2625	5	5	979	1	5	972	1	5	3839	2													5	3337	1	2	1048576																																					scripts/Craft/Include/Event.lua	
174	ÐþÌú¶§	2	6	10	70			343	0	0	0	0		2		120		5	3337	2	5	3341	1	5	973	5	5	974	5	5	3839	2										5	2652	1	1	1048576																																					scripts/Craft/Include/Event.lua	
180	µÀ·ÇµÀ	201	6	10	70	1	0	343	0	0	0	0		249		30		5	2625	20	5	3302	1	5	7860	1	5	968	1	5	3539	1										6	1074	1	1	838860	6	1075	1	1	125829	6	1076	1	1	62914	6	1077	1	1	20973																						scripts/Craft/Include/Event.lua	
181	Ê³ÈÕ	201	6	10	70	1	0	343	0	0	0	0		249		10		5	2625	20	5	975	1	5	3302	1	5	7860	1	5	3539	1										6	1012	1	1	838860	6	1013	1	1	125829	6	1014	1	1	62914	6	1015	1	1	20973																						scripts/Craft/Include/Event.lua	
182	ÆÐÌá	201	6	10	70	1	0	343	0	0	0	0		249		20		5	2625	20	5	975	1	5	976	1	5	7859	1	5	3302	1										6	894	1	1	838860	6	895	1	1	125829	6	896	1	1	62914	6	897	1	1	20973																						scripts/Craft/Include/Event.lua	
183	±¼À×	201	6	10	70	1	0	343	0	0	0	0		249		40		5	2625	20	5	3302	1	5	7860	1	5	968	1	5	3539	1										6	955	1	1	838860	6	956	1	1	125829	6	957	1	1	62914	6	958	1	1	20973																						scripts/Craft/Include/Event.lua	
184	·ïÃù	201	6	10	70	1	0	343	0	0	0	0		249		50		5	2625	20	5	3543	1	5	976	1	5	7859	1	5	3302	1										6	1123	1	1	838860	6	1124	1	1	125829	6	1125	1	1	62914	6	1126	1	1	20973																						scripts/Craft/Include/Event.lua	
185	ÎÚ´¸¹üÑü	201	6	10	70	1	0	343	0	0	0	0		249		80		5	3337	10	5	3839	5	5	3326	5	5	7860	1	5	1828	2	5	0	0							7	1709	1	1	1048576																																					scripts/Craft/Include/Event.lua	
186	ÎÚ´¸»¤ÊÖ	201	6	10	70	1	0	343	0	0	0	0		249		90		5	3337	10	5	3839	5	5	3326	5	5	7859	1	5	3542	2	5	0	0							7	1569	1	1	1048576																																					scripts/Craft/Include/Event.lua	
187	Ðþ»Æ½ð¼×	201	6	10	70	1	0	343	0	0	0	0		249		70		5	2625	20	5	3306	1	5	7860	1	5	3308	1	5	3539	1	5	0	0							7	1266	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
188	Ðþ»ÆÇ¬À¤¹Ú	201	6	10	70	1	0	343	0	0	0	0		249		60		5	2625	10	5	3299	2	5	3288	2	5	3308	1	5	0	0	5	0	0							7	1844	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
189	Ðþ»ÆÊÞÍ·¹üÑü	201	6	10	70	1	0	343	0	0	0	0		249		80		5	2625	20	5	3539	1	5	7859	1	5	3308	1	5	3306	1	5	0	0							7	1710	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
190	Ðþ»ÆõõÆ¤»¤ÊÖ	201	6	10	70	1	0	343	0	0	0	0		249		90		5	2625	20	5	3539	1	5	7860	1	5	3308	1	5	3306	1	5	0	0							7	1570	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						scripts/Craft/Include/Event.lua	
191	Óñ¸Ö¶§	2	6	10	70			343	0	0	0	0		2		120		5	3337	4	5	3543	1	5	976	1	5	3839	5													5	2667	1	1	1048576																																					scripts/Craft/Include/Event.lua	0
192	Ï¸Ä¥Ê¯	25	6	10	70		0	343	0	0	0	0		31		110		5	2651	3	5	968	1	5	3839	2																5	2668	1	1	1048576																																					scripts/Craft/Include/Event.lua	
193	Ò«ÁúÒø¼×Æ¬	7	6	10	70		0	343	0	0	0	0		9		110		5	3341	10	5	3839	5	5	3302	1	0	0	0													5	2669	1	1	1048576																																					scripts/Craft/Include/Event.lua	
194	ÑªÄ¥Ê¯	25	6	10	70		0	343	0	0	0	0		31		110		5	2651	4	5	968	2	5	3839	5	5	0	0													5	2670	1	1	1048576																																					scripts/Craft/Include/Event.lua	
195	ÒøÁúÕ½¼×	25	6	10	70		0	343	0	0	0	0		31		110		5	3341	10	5	3839	5	5	3308	1	0	0	0	0	0	0										5	2671	1	1	1048576																																					scripts/Craft/Include/Event.lua	
196	ÎÆÁúÍ·¹Ú	201	6	10	70	1	0	343	0	0	0	0		249		60		5	3337	10	5	3839	5	5	7859	1	5	3326	5	5	3308	2	5	0	0							7	1845	1	1	838860	7	1846	1	1	125829	7	1848	1	1	62914	7	1849	1	1	20973																						scripts/Craft/Include/Event.lua	
197	ÔÆÁúÄ¥Ê¯	25	6	10	70		0	343	0	0	0	0		31		110		5	2651	4	5	968	1	5	3839	5	5	0	0													5	2672	1	1	1048576																																					scripts/Craft/Include/Event.lua	
198	¾«½ðÕ½¼×	25	6	10	70		0	343	0	0	0	0		31		110		5	2625	10	5	3539	1	5	3839	5	0	0	0													5	1895	1	1	1048576																																					scripts/Craft/Include/Event.lua	
199	Òø·çÁýÌ×	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	5	5	1828	1	5	0	0	5	0	0										5	2673	1	1	1048576																																					scripts/Craft/Include/Event.lua	
200	Òø·çÌãÌú	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	10	5	3839	2	5	0	0													5	2674	1	1	1048576																																					scripts/Craft/Include/Event.lua	
201	Òø·ç°°¾ß	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	10	5	3539	1	5	3542	1	5	0	0										5	2675	1	1	1048576																																					scripts/Craft/Include/Event.lua	
203	ºÚÔÆÁýÌ×	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	5	5	1828	1	5	0	0	5	0	0										5	2677	1	1	1048576																																					scripts/Craft/Include/Event.lua	
204	ºÚÔÆÌãÌú	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	10	5	3839	2	5	0	0													5	2678	1	1	1048576																																					scripts/Craft/Include/Event.lua	
205	ºÚÔÆ°°¾ß	81	6	10	70		0	343	0	0	0	0		100		140		5	2625	10	5	3341	10	5	3539	1	5	3542	1	5	0	0										5	2679	1	1	1048576																																					scripts/Craft/Include/Event.lua	
208	Ç§ÈÌÍÌÊÞ±¦¼×	201	6	10	70	1	0	343	0	0	0	0		249		70		5	5007	4	5	2667	2	5	3337	4	5	3543	2	5	3542	2	5	3341	10							7	1277	1	1	838861	7	4597	1	1	125829	7	4598	1	1	62915	7	4599	1	1	20971																						scripts/Craft/Include/Event.lua	
211	ÌÆâ¥³åÌì¹Ú	201	6	10	70	1	0	343	0	0	0	0		249		60		5	2667	2	5	3337	10	5	5040	1	5	3539	2	5	3543	2	5	3302	1							7	1850	1	1	838861	7	4732	1	1	125829	7	4735	1	1	62915	7	4738	1	1	20971																						scripts/Craft/Include/Event.lua	
212	ÌÆâ¥Ëø×Ó¼×	201	6	10	70	1	0	343	0	0	0	0		249		70		5	2667	2	5	3337	10	5	5040	1	5	3539	2	5	3543	2	5	3302	1							7	1287	1	1	838861	7	4733	1	1	125829	7	4736	1	1	62915	7	4739	1	1	20971																						scripts/Craft/Include/Event.lua	
213	ÌÆâ¥ÍÌÊÞ»¤ÍÈ	201	6	10	70	1	0	343	0	0	0	0		249		150		5	2667	2	5	3337	10	5	3306	2	5	5041	1	5	3539	2	5	3302	1							7	1715	1	1	838861	7	4734	1	1	125829	7	4737	1	1	62915	7	4740	1	1	20971																						scripts/Craft/Include/Event.lua	
214	â³õôÌÚÁú¹Ú	201	6	10	70	1	0	343	0	0	0	0		249		60		5	2667	2	5	3337	20	5	2652	5	5	5040	1	5	3543	3	5	7860	1							7	1851	1	1	838860	7	1852	1	1	125829	7	1853	1	1	62914	7	1855	1	1	20973																						scripts/Craft/Include/Event.lua	
215	â³õô»·ÊÞ¼×	201	6	10	70	1	0	343	0	0	0	0		249		70		5	2667	2	5	3337	20	5	2652	5	5	5040	1	5	3539	1	5	7859	1							7	1292	1	1	838860	7	1293	1	1	125829	7	1294	1	1	62914	7	1297	1	1	20973																						scripts/Craft/Include/Event.lua	
216	¹í»¢»·Áú¹üÑü	201	6	10	70	1	0	343	0	0	0	0		249		80		5	2667	2	5	3337	20	5	2652	10	5	5040	2	5	3306	3	5	3308	3							7	1720	1	1	838860	7	1722	1	1	125829	7	1723	1	1	62914	7	1724	1	1	20973																						scripts/Craft/Include/Event.lua	
217	¹í»¢»·Áú»¤ÊÖ	201	6	10	70	1	0	343	0	0	0	0		249		90		5	2667	2	5	3337	20	5	2652	10	5	5040	2	5	3542	2	5	1828	3							7	1580	1	1	838860	7	1582	1	1	125829	7	1583	1	1	62914	7	1584	1	1	20973																						scripts/Craft/Include/Event.lua	
218	ÁúÑªÄ¥	25	6	10	70		0	343	0	0	0	0		31		110		5	2651	1	5	3315	1	5	968	2	5	975	2	5	3543	1										5	2691	1	1	1048576																																					scripts/Craft/Include/Event.lua	
219	¹í»¢¼×Æ¬	25	6	10	70		0	343	0	0	0	0		31		110		5	2652	5	5	3337	10	5	2667	1	5	3302	2	5	0	0	5	0	0							5	2692	1	1	1048576																																					scripts/Craft/Include/Event.lua	
220	Ëø×Ó»Æ½ð¼×	201	6	10	70			343	0	0	0	0		249		70		5	2667	2	5	968	1	5	3341	4	5	988	20	5	3543	2	5	1859	1							7	1296	1	1	838860	7	1299	1	1	125829	7	1301	1	1	62914	7	1302	1	1	20973																						scripts/Craft/Include/Event.lua	
222	¼ô·ç	33	6	10	24			343	0	0	0	0	-1	41	80	30	0	5	3320	4	5	3319	4	5	979	2	5	977	2	5	0	0	5	0	0	0	0	0	0	0	0	6	1238	1	1	576717	6	1265	1	1	314573	6	1291	1	1	104858	6	1317	1	1	52428																						scripts/Craft/Include/Event.lua	
223	»ì¸Ö	33	6	10	24			343	0	0	0	0	-1	41	80	20	0	5	3320	4	5	979	2	5	977	2	5	3319	4	0	0	0	0	0	0	0	0	0	0	0	0	6	1390	1	1	576717	6	1150	1	1	314573	6	1182	1	1	104858	6	1211	1	1	52428																						scripts/Craft/Include/Event.lua	
224	ÂäÓï·±»¨	33	6	10	24			343	0	0	0	0	-1	41	80	50	0	5	3320	5	5	3319	2	5	979	2	5	977	2	5	0	0	5	0	0	0	0	0	0	0	0	6	1183	1	1	576717	6	1212	1	1	314573	6	1239	1	1	104858	6	1266	1	1	52428																						scripts/Craft/Include/Event.lua	
225	¶Í½ý	57	6	10	48			343	0	0	0	0	-1	71	80	30	0	5	3328	10	5	980	1	5	3326	2	5	3275	4	5	979	2	5	0	0	0	0	0	0	0	0	6	1342	1	1	576717	6	1368	1	1	314573	6	1391	1	1	104858	6	1151	1	1	52428																						scripts/Craft/Include/Event.lua	
226	ÐÞÂÞÙã·ç½£	181	6	10	50	1		343	0	0	0	0	-1	224	80	30	0	5	3328	20	5	981	2	5	3314	5	5	2184	1	5	3326	2	5	0	0	0	0	0	0	0	0	6	1375	1	1	576717	6	1161	1	1	314573	6	1221	1	1	104858	6	1274	1	1	52428																						scripts/Craft/Include/Event.lua	
227	ÐÞÂÞ¾ªÀ×½£	181	6	10	50	1		343	0	0	0	0	-1	224	80	30	0	5	3328	20	5	981	2	5	3314	5	5	2184	1	5	3326	2	5	0	0	0	0	0	0	0	0	6	1398	1	1	576717	6	1193	1	1	314573	6	1248	1	1	104858	6	1300	1	1	52428																						scripts/Craft/Include/Event.lua	
228	ÐÞÂÞÍüÈ»´Ì	181	6	10	50	1		343	0	0	0	0	-1	224	80	10	0	5	3328	20	5	981	2	5	3314	5	5	2184	1	5	3323	2	5	0	0	0	0	0	0	0	0	6	1349	1	1	576717	6	1374	1	1	314573	6	1397	1	1	104858	6	1160	1	1	52428																						scripts/Craft/Include/Event.lua	
229	ÐÞÂÞ¹ÒÈÕµ¶	181	6	10	50	1		343	0	0	0	0	-1	224	80	40	0	5	3328	20	5	982	2	5	3314	5	5	2184	1	5	3323	2	5	0	0	0	0	0	0	0	0	6	1162	1	1	576717	6	1194	1	1	314573	6	1222	1	1	104858	6	1249	1	1	52428																						scripts/Craft/Include/Event.lua	
230	ÐÞÂÞ¾»ÒµÕÈ	181	6	10	50	1		343	0	0	0	0	-1	224	80	20	0	5	3328	20	5	982	2	5	3314	5	5	2184	1	5	3326	2	5	0	0	0	0	0	0	0	0	6	1192	1	1	576717	6	1220	1	1	314573	6	1247	1	1	104858	6	1273	1	1	52428																						scripts/Craft/Include/Event.lua	
231	ÐÞÂÞÁ÷Ó©Ë«½£	181	6	10	50	1		343	0	0	0	0	-1	224	80	50	0	5	3328	20	5	982	2	5	3314	5	5	2184	1	5	3323	2	5	0	0	0	0	0	0	0	0	6	1275	1	1	576717	6	1301	1	1	314573	6	1326	1	1	104858	6	1351	1	1	52428																						scripts/Craft/Include/Event.lua	
232	´ó½äÂÉÕÈ	19	6	10	58		0	343	0	0	0	0	-1	24	80	20	0	5	3334	1	5	3313	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1948	1	1	104858	6	1949	1	1	157286	6	1950	1	1	314573	6	1951	1	1	314573	6	1952	1	1	104858	6	1953	1	1	52428	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
233	·ÉÓðÇ¹	21	6	10	60			343	0	0	0	0		26		40		5	3341	5	5	974	2	5	3839	5	5	0	0													6	1954	1	1	104857	6	1955	1	1	157286	6	1956	1	1	314572	6	1957	1	1	314572	6	1958	1	1	104857	6	1959	1	1	52432												scripts/Craft/Include/Event.lua	
234	î¸·ç	201	6	10	60	1	0	343	0	0	0	0		249		30		5	3335	20	5	3341	10	5	3326	4	5	7860	1	5	0	0	5	0	0							6	1960	1	1	576716	6	1961	1	1	314572	6	1962	1	1	104857	6	1963	1	1	52431																						scripts/Craft/Include/Event.lua	
235	Ó³ÔÂ	201	6	10	60	1	0	343	0	0	0	0		249		30		5	3335	20	5	3341	10	5	3326	4	5	7859	1	5	0	0	5	0	0							6	1964	1	1	576716	6	1965	1	1	314572	6	1966	1	1	104857	6	1967	1	1	52431																						scripts/Craft/Include/Event.lua	
236	°ËØÔµ¶	201	6	10	60	1	0	343	0	0	0	0		249		40		5	3335	20	5	3341	10	5	3326	4	5	7859	1	5	0	0	5	0	0							6	1968	1	1	576716	6	1969	1	1	314572	6	1970	1	1	104857	6	1971	1	1	52431																						scripts/Craft/Include/Event.lua	
237	ÒøÁúÄ¥Ê¯	7	6	10	66		0	343	0	0	0	0		9		110		5	3333	5	5	3341	5	5	974	4	5	3839	5													5	5042	1	1	1048576																																					scripts/Craft/Include/Event.lua	
238	ÒøÁú¼×Æ¬	7	6	10	66		0	343	0	0	0	0		9		110		5	3341	10	5	3839	5	5	3299	2	5	0	0													5	5043	1	1	1048576																																					scripts/Craft/Include/Event.lua	
239	¾«ÇÉÌúÓ¡	21	6	10	68			343	0	0	0	0		26		130		5	2625	2	5	3341	4	5	3326	1	5	0	0													5	5044	1	1	1048576																																					scripts/Craft/Include/Event.lua	
240	ÐþÌúÄ¥Ê¯	7	6	10	70		0	343	0	0	0	0		9		110		5	3333	2	5	2652	2	5	974	1	5	973	1													5	2856	1	1	1048576																																					scripts/Craft/Include/Event.lua	
241	ÐþÌú¼×Æ¬	7	6	10	70		0	343	0	0	0	0		9		110		5	2652	2	5	973	5	5	974	5	5	3839	5													5	2855	1	1	1048576																																					scripts/Craft/Include/Event.lua	
242	Ãû·ÇÃû	201	6	10	70	1	0	343	0	0	0	0		249		30		5	2625	20	5	3543	1	5	976	1	5	7859	1	5	3302	1										6	1972	1	1	838860	6	1973	1	1	125829	6	1974	1	1	62914	6	1975	1	1	20973																						scripts/Craft/Include/Event.lua	
