SkillID	SkillLevel	LevelUpExp	LevelUpPlayerLevel	ExpAddOdds	Name	School
5605	6	9999	99	1024	潜龙勿用	丐帮
5638	1	46	15	1024	亢龙有悔	丐帮
5638	2	66	16	1024	亢龙有悔	丐帮
5638	3	89	17	1024	亢龙有悔	丐帮
5638	4	92	18	1024	亢龙有悔	丐帮
5638	5	95	19	1024	亢龙有悔	丐帮
5638	6	95	20	1024	亢龙有悔	丐帮
5638	7	109	21	1024	亢龙有悔	丐帮
5638	8	143	22	1024	亢龙有悔	丐帮
5638	9	169	24	1024	亢龙有悔	丐帮
5638	10	215	26	1024	亢龙有悔	丐帮
5638	11	217	30	1024	亢龙有悔	丐帮
5638	12	221	33	1024	亢龙有悔	丐帮
5638	13	225	39	1024	亢龙有悔	丐帮
5638	14	305	45	1024	亢龙有悔	丐帮
5638	15	420	52	1024	亢龙有悔	丐帮
5638	16	623	59	1024	亢龙有悔	丐帮
5638	17	781	66	1024	亢龙有悔	丐帮
5638	18	1642	76	1024	亢龙有悔	丐帮
5638	19	3467	86	1024	亢龙有悔	丐帮
5638	20	9999	99	1024	亢龙有悔	丐帮
6444	1	62	16	1024	暴雨梨花针	唐门
6444	2	63	17	1024	暴雨梨花针	唐门
6444	3	72	18	1024	暴雨梨花针	唐门
6444	4	76	19	1024	暴雨梨花针	唐门
6444	5	99	20	1024	暴雨梨花针	唐门
6444	6	113	21	1024	暴雨梨花针	唐门
6444	7	127	22	1024	暴雨梨花针	唐门
6444	8	127	23	1024	暴雨梨花针	唐门
6444	9	158	24	1024	暴雨梨花针	唐门
6444	10	181	25	1024	暴雨梨花针	唐门
6444	11	297	29	1024	暴雨梨花针	唐门
6444	12	300	32	1024	暴雨梨花针	唐门
6444	13	306	35	1024	暴雨梨花针	唐门
6444	14	430	38	1024	暴雨梨花针	唐门
6444	15	434	42	1024	暴雨梨花针	唐门
6444	16	438	46	1024	暴雨梨花针	唐门
6444	17	442	50	1024	暴雨梨花针	唐门
6444	18	598	54	1024	暴雨梨花针	唐门
6444	19	675	58	1024	暴雨梨花针	唐门
6444	20	753	62	1024	暴雨梨花针	唐门
6444	21	831	66	1024	暴雨梨花针	唐门
6444	22	911	70	1024	暴雨梨花针	唐门
6444	23	2803	74	1024	暴雨梨花针	唐门
6444	24	2913	78	1024	暴雨梨花针	唐门
6444	25	3010	82	1024	暴雨梨花针	唐门
6444	26	3082	86	1024	暴雨梨花针	唐门
6444	27	3227	90	1024	暴雨梨花针	唐门
6444	28	9999	99	1024	暴雨梨花针	唐门
6450	1	62	15	1024	裂石弩	唐门
6450	2	63	15	1024	裂石弩	唐门
6450	3	72	17	1024	裂石弩	唐门
6450	4	72	18	1024	裂石弩	唐门
6450	5	72	19	1024	裂石弩	唐门
6450	6	99	20	1024	裂石弩	唐门
6450	7	113	22	1024	裂石弩	唐门
6450	8	127	24	1024	裂石弩	唐门
6450	9	209	27	1024	裂石弩	唐门
6450	10	215	30	1024	裂石弩	唐门
6450	11	217	33	1024	裂石弩	唐门
6450	12	219	36	1024	裂石弩	唐门
6450	13	221	39	1024	裂石弩	唐门
6450	14	297	42	1024	裂石弩	唐门
6450	15	300	46	1024	裂石弩	唐门
6450	16	306	50	1024	裂石弩	唐门
6450	17	598	54	1024	裂石弩	唐门
6450	18	675	58	1024	裂石弩	唐门
6450	19	753	62	1024	裂石弩	唐门
6450	20	831	66	1024	裂石弩	唐门
6450	21	911	70	1024	裂石弩	唐门
6450	22	2803	74	1024	裂石弩	唐门
6450	23	2913	78	1024	裂石弩	唐门
6450	24	3010	82	1024	裂石弩	唐门
6450	25	3082	86	1024	裂石弩	唐门
6450	26	3227	90	1024	裂石弩	唐门
6450	27	9999	99	1024	裂石弩	唐门
6520	1	120	26	1024	战八方	天策
6520	2	156	28	1024	战八方	天策
6520	3	169	30	1024	战八方	天策
6520	4	183	32	1024	战八方	天策
6520	5	196	34	1024	战八方	天策
6520	6	210	36	1024	战八方	天策
6520	7	225	38	1024	战八方	天策
6520	8	240	40	1024	战八方	天策
6520	9	254	42	1024	战八方	天策
6520	10	271	44	1024	战八方	天策
6520	11	299	46	1024	战八方	天策
6520	12	338	48	1024	战八方	天策
6520	13	376	50	1024	战八方	天策
6520	14	413	52	1024	战八方	天策
6520	15	451	54	1024	战八方	天策
6520	16	484	56	1024	战八方	天策
6520	17	516	58	1024	战八方	天策
6520	18	547	60	1024	战八方	天策
6520	19	595	62	1024	战八方	天策
6520	20	674	64	1024	战八方	天策
6520	21	755	66	1024	战八方	天策
6520	22	836	68	1024	战八方	天策
6520	23	918	70	1024	战八方	天策
6520	24	2745	72	1024	战八方	天策
6520	25	2949	76	1024	战八方	天策
6520	26	2862	80	1024	战八方	天策
6520	27	3004	84	1024	战八方	天策
6520	28	3174	88	1024	战八方	天策
6520	29	9999	99	1024	战八方	天策
6621	1	48	15	1024	蝎心	五毒
6621	2	61	16	1024	蝎心	五毒
6621	3	74	17	1024	蝎心	五毒
6621	4	88	18	1024	蝎心	五毒
6621	5	101	19	1024	蝎心	五毒
6621	6	119	20	1024	蝎心	五毒
6621	7	127	21	1024	蝎心	五毒
6621	8	127	22	1024	蝎心	五毒
6621	9	135	23	1024	蝎心	五毒
6621	10	145	24	1024	蝎心	五毒
6621	11	158	25	1024	蝎心	五毒
6621	12	175	27	1024	蝎心	五毒
6621	13	209	29	1024	蝎心	五毒
6621	14	215	31	1024	蝎心	五毒
6621	15	215	33	1024	蝎心	五毒
6621	16	217	35	1024	蝎心	五毒
6621	17	219	37	1024	蝎心	五毒
6621	18	221	39	1024	蝎心	五毒
6621	19	297	43	1024	蝎心	五毒
6621	20	303	47	1024	蝎心	五毒
6621	21	306	51	1024	蝎心	五毒
6621	22	462	55	1024	蝎心	五毒
6621	23	694	59	1024	蝎心	五毒
6621	24	772	63	1024	蝎心	五毒
6621	25	852	67	1024	蝎心	五毒
6621	26	2137	71	1024	蝎心	五毒
6621	27	2672	75	1024	蝎心	五毒
6621	28	2948	79	1024	蝎心	五毒
6621	29	3058	83	1024	蝎心	五毒
6621	30	3117	87	1024	蝎心	五毒
6621	31	9999	99	1024	蝎心	五毒
6626	1	119	20	1024	蟾啸	五毒
6626	2	119	20	1024	蟾啸	五毒
6626	3	127	22	1024	蟾啸	五毒
6626	4	135	24	1024	蟾啸	五毒
6626	5	162	26	1024	蟾啸	五毒
6626	6	170	28	1024	蟾啸	五毒
6626	7	172	30	1024	蟾啸	五毒
6626	8	217	32	1024	蟾啸	五毒
6626	9	217	34	1024	蟾啸	五毒
6626	10	219	36	1024	蟾啸	五毒
6626	11	221	38	1024	蟾啸	五毒
6626	12	221	40	1024	蟾啸	五毒
6626	13	892	42	1024	蟾啸	五毒
6626	14	900	46	1024	蟾啸	五毒
6626	15	917	50	1024	蟾啸	五毒
6626	16	1793	54	1024	蟾啸	五毒
6626	17	2026	58	1024	蟾啸	五毒
6626	18	2259	62	1024	蟾啸	五毒
6626	19	2492	66	1024	蟾啸	五毒
6626	20	2734	70	1024	蟾啸	五毒
6626	21	8410	74	1024	蟾啸	五毒
6626	22	8739	78	1024	蟾啸	五毒
6626	23	9029	82	1024	蟾啸	五毒
6626	24	9246	86	1024	蟾啸	五毒
6626	25	9680	90	1024	蟾啸	五毒
6626	26	9999	99	1024	蟾啸	五毒
6662	1	48	15	1024	冰蚕牵丝	五毒
6662	2	48	15	1024	冰蚕牵丝	五毒
6662	3	48	15	1024	冰蚕牵丝	五毒
6662	4	48	15	1024	冰蚕牵丝	五毒
6662	5	48	15	1024	冰蚕牵丝	五毒
6662	6	48	15	1024	冰蚕牵丝	五毒
6662	7	74	17	1024	冰蚕牵丝	五毒
6662	8	101	19	1024	冰蚕牵丝	五毒
6662	9	127	21	1024	冰蚕牵丝	五毒
6662	10	145	23	1024	冰蚕牵丝	五毒
6662	11	158	25	1024	冰蚕牵丝	五毒
6662	12	175	27	1024	冰蚕牵丝	五毒
6662	13	209	29	1024	冰蚕牵丝	五毒
6662	14	215	31	1024	冰蚕牵丝	五毒
6662	15	215	33	1024	冰蚕牵丝	五毒
6662	16	217	35	1024	冰蚕牵丝	五毒
6662	17	219	37	1024	冰蚕牵丝	五毒
6662	18	221	39	1024	冰蚕牵丝	五毒
6662	19	297	43	1024	冰蚕牵丝	五毒
6662	20	303	47	1024	冰蚕牵丝	五毒
6662	21	306	51	1024	冰蚕牵丝	五毒
6662	22	462	55	1024	冰蚕牵丝	五毒
6662	23	694	59	1024	冰蚕牵丝	五毒
6662	24	772	63	1024	冰蚕牵丝	五毒
6662	25	852	67	1024	冰蚕牵丝	五毒
6662	26	2137	71	1024	冰蚕牵丝	五毒
6662	27	2672	75	1024	冰蚕牵丝	五毒
6662	28	2948	79	1024	冰蚕牵丝	五毒
6662	29	3058	83	1024	冰蚕牵丝	五毒
6662	30	3117	87	1024	冰蚕牵丝	五毒
6662	31	9999	99	1024	冰蚕牵丝	五毒
8490	1	46	15	1024	亢龙有悔	丐帮
8490	2	66	16	1024	亢龙有悔	丐帮
8490	3	89	17	1024	亢龙有悔	丐帮
8490	4	92	18	1024	亢龙有悔	丐帮
8490	5	95	19	1024	亢龙有悔	丐帮
8490	6	95	20	1024	亢龙有悔	丐帮
8490	7	109	21	1024	亢龙有悔	丐帮
8490	8	143	22	1024	亢龙有悔	丐帮
8490	9	169	24	1024	亢龙有悔	丐帮
8490	10	215	26	1024	亢龙有悔	丐帮
8490	11	217	30	1024	亢龙有悔	丐帮
8490	12	221	33	1024	亢龙有悔	丐帮
8490	13	225	39	1024	亢龙有悔	丐帮
8490	14	305	45	1024	亢龙有悔	丐帮
8490	15	420	52	1024	亢龙有悔	丐帮
8490	16	623	59	1024	亢龙有悔	丐帮
8490	17	781	66	1024	亢龙有悔	丐帮
8490	18	1642	76	1024	亢龙有悔	丐帮
8490	19	3467	86	1024	亢龙有悔	丐帮
8490	20	9999	99	1024	亢龙有悔	丐帮
9002	1	100	20	1024	扶摇直上	轻功
9002	2	200	30	1024	扶摇直上	轻功
9002	3	300	40	1024	扶摇直上	轻功
9002	4	400	50	1024	扶摇直上	轻功
9002	5	500	60	1024	扶摇直上	轻功
9002	6	600	70	1024	扶摇直上	轻功
9003	1	10	15	1024	蹑云逐月	轻功
9003	2	100	90	1024	蹑云逐月	轻功
9335	1	38	15	1024	六合独尊	纯阳
9335	2	46	15	1024	六合独尊	纯阳
9335	3	55	16	1024	六合独尊	纯阳
9335	4	58	17	1024	六合独尊	纯阳
9335	5	58	18	1024	六合独尊	纯阳
9335	6	63	19	1024	六合独尊	纯阳
9335	7	79	21	1024	六合独尊	纯阳
9335	8	90	23	1024	六合独尊	纯阳
9335	9	98	25	1024	六合独尊	纯阳
9335	10	111	27	1024	六合独尊	纯阳
9335	11	139	29	1024	六合独尊	纯阳
9335	12	143	31	1024	六合独尊	纯阳
9335	13	172	34	1024	六合独尊	纯阳
9335	14	180	37	1024	六合独尊	纯阳
9335	15	217	40	1024	六合独尊	纯阳
9335	16	219	43	1024	六合独尊	纯阳
9335	17	223	46	1024	六合独尊	纯阳
9335	18	227	49	1024	六合独尊	纯阳
9335	19	280	52	1024	六合独尊	纯阳
9335	20	340	55	1024	六合独尊	纯阳
9335	21	462	58	1024	六合独尊	纯阳
9335	22	507	61	1024	六合独尊	纯阳
9335	23	547	64	1024	六合独尊	纯阳
9335	24	551	67	1024	六合独尊	纯阳
9335	25	639	70	1024	六合独尊	纯阳
9335	26	1748	74	1024	六合独尊	纯阳
9335	27	1914	78	1024	六合独尊	纯阳
9335	28	2102	82	1024	六合独尊	纯阳
9335	29	2257	86	1024	六合独尊	纯阳
9335	30	2312	89	1024	六合独尊	纯阳
9335	31	9999	99	1024	六合独尊	纯阳
9341	1	38	15	1024	六合独尊	纯阳
9341	2	46	15	1024	六合独尊	纯阳
9341	3	55	16	1024	六合独尊	纯阳
9341	4	58	17	1024	六合独尊	纯阳
9341	5	58	18	1024	六合独尊	纯阳
9341	6	63	19	1024	六合独尊	纯阳
9341	7	79	21	1024	六合独尊	纯阳
9341	8	90	23	1024	六合独尊	纯阳
9341	9	98	25	1024	六合独尊	纯阳
9341	10	111	27	1024	六合独尊	纯阳
9341	11	139	29	1024	六合独尊	纯阳
9341	12	143	31	1024	六合独尊	纯阳
9341	13	172	34	1024	六合独尊	纯阳
9341	14	180	37	1024	六合独尊	纯阳
9341	15	217	40	1024	六合独尊	纯阳
9341	16	219	43	1024	六合独尊	纯阳
9341	17	223	46	1024	六合独尊	纯阳
9341	18	227	49	1024	六合独尊	纯阳
9341	19	280	52	1024	六合独尊	纯阳
9341	20	340	55	1024	六合独尊	纯阳
9341	21	462	58	1024	六合独尊	纯阳
9341	22	507	61	1024	六合独尊	纯阳
9341	23	547	64	1024	六合独尊	纯阳
9341	24	551	67	1024	六合独尊	纯阳
9341	25	639	70	1024	六合独尊	纯阳
9341	26	1748	74	1024	六合独尊	纯阳
9341	27	1914	78	1024	六合独尊	纯阳
9341	28	2102	82	1024	六合独尊	纯阳
9341	29	2257	86	1024	六合独尊	纯阳
9341	30	2312	89	1024	六合独尊	纯阳
9341	31	9999	99	1024	六合独尊	纯阳
9440	1	120	26	1024	战八方	天策
9440	2	156	28	1024	战八方	天策
9440	3	169	30	1024	战八方	天策
9440	4	183	32	1024	战八方	天策
9440	5	196	34	1024	战八方	天策
9440	6	210	36	1024	战八方	天策
9440	7	225	38	1024	战八方	天策
9440	8	240	40	1024	战八方	天策
9440	9	254	42	1024	战八方	天策
9440	10	271	44	1024	战八方	天策
9440	11	299	46	1024	战八方	天策
9440	12	338	48	1024	战八方	天策
9440	13	376	50	1024	战八方	天策
9440	14	413	52	1024	战八方	天策
9440	15	451	54	1024	战八方	天策
9440	16	484	56	1024	战八方	天策
9440	17	516	58	1024	战八方	天策
9440	18	547	60	1024	战八方	天策
9440	19	595	62	1024	战八方	天策
9440	20	674	64	1024	战八方	天策
9440	21	755	66	1024	战八方	天策
9440	22	836	68	1024	战八方	天策
9440	23	918	70	1024	战八方	天策
9440	24	2745	72	1024	战八方	天策
9440	25	2949	76	1024	战八方	天策
9440	26	2862	80	1024	战八方	天策
9440	27	3004	84	1024	战八方	天策
9440	28	3174	88	1024	战八方	天策
9440	29	9999	99	1024	战八方	天策
9441	1	120	26	1024	战八方	天策
9441	2	156	28	1024	战八方	天策
9441	3	169	30	1024	战八方	天策
9441	4	183	32	1024	战八方	天策
9441	5	196	34	1024	战八方	天策
9441	6	210	36	1024	战八方	天策
9441	7	225	38	1024	战八方	天策
9441	8	240	40	1024	战八方	天策
9441	9	254	42	1024	战八方	天策
9441	10	271	44	1024	战八方	天策
9441	11	299	46	1024	战八方	天策
9441	12	338	48	1024	战八方	天策
9441	13	376	50	1024	战八方	天策
9441	14	413	52	1024	战八方	天策
9441	15	451	54	1024	战八方	天策
9441	16	484	56	1024	战八方	天策
9441	17	516	58	1024	战八方	天策
9441	18	547	60	1024	战八方	天策
9441	19	595	62	1024	战八方	天策
9441	20	674	64	1024	战八方	天策
9441	21	755	66	1024	战八方	天策
9441	22	836	68	1024	战八方	天策
9441	23	918	70	1024	战八方	天策
9441	24	2745	72	1024	战八方	天策
9441	25	2949	76	1024	战八方	天策
9441	26	2862	80	1024	战八方	天策
9441	27	3004	84	1024	战八方	天策
9441	28	3174	88	1024	战八方	天策
9441	29	9999	99	1024	战八方	天策
13044	1	80	15	1024	盾刀	苍云
13044	2	85	16	1024	盾刀	苍云
13044	3	123	18	1024	盾刀	苍云
13044	4	165	20	1024	盾刀	苍云
13044	5	188	22	1024	盾刀	苍云
13044	6	219	25	1024	盾刀	苍云
13044	7	237	28	1024	盾刀	苍云
13044	8	239	31	1024	盾刀	苍云
13044	9	241	33	1024	盾刀	苍云
13044	10	243	35	1024	盾刀	苍云
13044	11	246	38	1024	盾刀	苍云
13044	12	246	40	1024	盾刀	苍云
13044	13	248	42	1024	盾刀	苍云
13044	14	250	44	1024	盾刀	苍云
13044	15	252	47	1024	盾刀	苍云
13044	16	252	49	1024	盾刀	苍云
13044	17	467	52	1024	盾刀	苍云
13044	18	498	54	1024	盾刀	苍云
13044	19	529	56	1024	盾刀	苍云
13044	20	578	59	1024	盾刀	苍云
13044	21	643	63	1024	盾刀	苍云
13044	22	677	65	1024	盾刀	苍云
13044	23	710	67	1024	盾刀	苍云
13044	24	759	70	1024	盾刀	苍云
13044	25	2300	73	1024	盾刀	苍云
13044	26	2374	75	1024	盾刀	苍云
13044	27	2396	77	1024	盾刀	苍云
13044	28	2457	79	1024	盾刀	苍云
13044	29	2470	81	1024	盾刀	苍云
13044	30	2548	83	1024	盾刀	苍云
13044	31	7551	85	1024	盾刀	苍云
13044	32	7792	87	1024	盾刀	苍云
13044	33	9999	99	1024	盾刀	苍云
13045	1	246	39	1024	盾压	苍云
13045	2	248	42	1024	盾压	苍云
13045	3	250	45	1024	盾压	苍云
13045	4	252	49	1024	盾压	苍云
13045	5	482	53	1024	盾压	苍云
13045	6	529	56	1024	盾压	苍云
13045	7	594	60	1024	盾压	苍云
13045	8	661	64	1024	盾压	苍云
13045	9	692	66	1024	盾压	苍云
13045	10	726	68	1024	盾压	苍云
13045	11	759	70	1024	盾压	苍云
13045	12	2262	72	1024	盾压	苍云
13045	13	2336	74	1024	盾压	苍云
13045	14	2428	76	1024	盾压	苍云
13045	15	2432	77	1024	盾压	苍云
13045	16	2457	79	1024	盾压	苍云
13045	17	2470	80	1024	盾压	苍云
13045	18	2486	82	1024	盾压	苍云
13045	19	2548	83	1024	盾压	苍云
13045	20	2568	84	1024	盾压	苍云
13045	21	2586	86	1024	盾压	苍云
13045	22	3943	88	1024	盾压	苍云
13045	23	7973	89	1024	盾压	苍云
13045	24	9999	99	1024	盾压	苍云
13046	1	232	27	1024	盾猛	苍云
13046	2	239	30	1024	盾猛	苍云
13046	3	241	33	1024	盾猛	苍云
13046	4	243	36	1024	盾猛	苍云
13046	5	246	40	1024	盾猛	苍云
13046	6	248	43	1024	盾猛	苍云
13046	7	250	46	1024	盾猛	苍云
13046	8	252	48	1024	盾猛	苍云
13046	9	255	51	1024	盾猛	苍云
13046	10	498	54	1024	盾猛	苍云
13046	11	545	57	1024	盾猛	苍云
13046	12	594	60	1024	盾猛	苍云
13046	13	661	64	1024	盾猛	苍云
13046	14	710	67	1024	盾猛	苍云
13046	15	744	69	1024	盾猛	苍云
13046	16	2227	71	1024	盾猛	苍云
13046	17	2300	73	1024	盾猛	苍云
13046	18	2374	75	1024	盾猛	苍云
13046	19	2428	77	1024	盾猛	苍云
13046	20	2470	80	1024	盾猛	苍云
13046	21	2486	82	1024	盾猛	苍云
13046	22	2568	84	1024	盾猛	苍云
13046	23	2586	86	1024	盾猛	苍云
13046	24	3943	88	1024	盾猛	苍云
13046	25	9999	99	1024	盾猛	苍云
13047	1	80	15	1024	盾击	苍云
13047	2	103	17	1024	盾击	苍云
13047	3	141	19	1024	盾击	苍云
13047	4	176	21	1024	盾击	苍云
13047	5	186	24	1024	盾击	苍云
13047	6	212	27	1024	盾击	苍云
13047	7	232	30	1024	盾击	苍云
13047	8	239	34	1024	盾击	苍云
13047	9	241	37	1024	盾击	苍云
13047	10	243	41	1024	盾击	苍云
13047	11	250	46	1024	盾击	苍云
13047	12	255	50	1024	盾击	苍云
13047	13	482	53	1024	盾击	苍云
13047	14	563	58	1024	盾击	苍云
13047	15	628	62	1024	盾击	苍云
13047	16	9999	99	1024	盾击	苍云
13048	1	80	15	1024	盾舞	苍云
13048	2	103	17	1024	盾舞	苍云
13048	3	165	20	1024	盾舞	苍云
13048	4	201	23	1024	盾舞	苍云
13048	5	226	26	1024	盾舞	苍云
13048	6	239	29	1024	盾舞	苍云
13048	7	241	32	1024	盾舞	苍云
13048	8	243	36	1024	盾舞	苍云
13048	9	246	40	1024	盾舞	苍云
13048	10	250	45	1024	盾舞	苍云
13048	11	255	50	1024	盾舞	苍云
13048	12	400	55	1024	盾舞	苍云
13048	13	514	59	1024	盾舞	苍云
13048	14	578	63	1024	盾舞	苍云
13048	15	643	65	1024	盾舞	苍云
13048	16	9999	99	1024	盾舞	苍云
13050	1	103	17	1024	盾飞	苍云
13050	2	141	19	1024	盾飞	苍云
13050	3	188	22	1024	盾飞	苍云
13050	4	219	25	1024	盾飞	苍云
13050	5	237	28	1024	盾飞	苍云
13050	6	239	31	1024	盾飞	苍云
13050	7	243	35	1024	盾飞	苍云
13050	8	246	39	1024	盾飞	苍云
13050	9	248	42	1024	盾飞	苍云
13050	10	250	46	1024	盾飞	苍云
13050	11	467	52	1024	盾飞	苍云
13050	12	545	57	1024	盾飞	苍云
13050	13	628	62	1024	盾飞	苍云
13050	14	692	66	1024	盾飞	苍云
13050	15	9999	99	1024	盾飞	苍云
13052	1	85	16	1024	劫刀	苍云
13052	2	123	18	1024	劫刀	苍云
13052	3	165	20	1024	劫刀	苍云
13052	4	186	22	1024	劫刀	苍云
13052	5	188	24	1024	劫刀	苍云
13052	6	212	26	1024	劫刀	苍云
13052	7	226	29	1024	劫刀	苍云
13052	8	239	32	1024	劫刀	苍云
13052	9	241	35	1024	劫刀	苍云
13052	10	243	38	1024	劫刀	苍云
13052	11	246	41	1024	劫刀	苍云
13052	12	250	45	1024	劫刀	苍云
13052	13	252	48	1024	劫刀	苍云
13052	14	467	52	1024	劫刀	苍云
13052	15	529	56	1024	劫刀	苍云
13052	16	594	60	1024	劫刀	苍云
13052	17	643	63	1024	劫刀	苍云
13052	18	692	66	1024	劫刀	苍云
13052	19	744	69	1024	劫刀	苍云
13052	20	2262	72	1024	劫刀	苍云
13052	21	2336	74	1024	劫刀	苍云
13052	22	2428	76	1024	劫刀	苍云
13052	23	2432	78	1024	劫刀	苍云
13052	24	2486	80	1024	劫刀	苍云
13052	25	2508	82	1024	劫刀	苍云
13052	26	2568	84	1024	劫刀	苍云
13052	27	2586	86	1024	劫刀	苍云
13052	28	9999	99	1024	劫刀	苍云
13053	1	186	34	1024	闪刀	苍云
13053	2	241	37	1024	闪刀	苍云
13053	3	243	41	1024	闪刀	苍云
13053	4	250	44	1024	闪刀	苍云
13053	5	252	47	1024	闪刀	苍云
13053	6	255	51	1024	闪刀	苍云
13053	7	514	55	1024	闪刀	苍云
13053	8	563	58	1024	闪刀	苍云
13053	9	612	61	1024	闪刀	苍云
13053	10	677	65	1024	闪刀	苍云
13053	11	726	68	1024	闪刀	苍云
13053	12	759	70	1024	闪刀	苍云
13053	13	2300	73	1024	闪刀	苍云
13053	14	2396	76	1024	闪刀	苍云
13053	15	2432	78	1024	闪刀	苍云
13053	16	2457	81	1024	闪刀	苍云
13053	17	2508	83	1024	闪刀	苍云
13053	18	9999	99	1024	闪刀	苍云
13054	1	123	20	1024	斩刀	苍云
13054	2	176	21	1024	斩刀	苍云
13054	3	186	24	1024	斩刀	苍云
13054	4	212	26	1024	斩刀	苍云
13054	5	226	29	1024	斩刀	苍云
13054	6	239	31	1024	斩刀	苍云
13054	7	239	34	1024	斩刀	苍云
13054	8	241	37	1024	斩刀	苍云
13054	9	243	41	1024	斩刀	苍云
13054	10	250	44	1024	斩刀	苍云
13054	11	252	48	1024	斩刀	苍云
13054	12	255	51	1024	斩刀	苍云
13054	13	514	55	1024	斩刀	苍云
13054	14	578	59	1024	斩刀	苍云
13054	15	628	62	1024	斩刀	苍云
13054	16	677	65	1024	斩刀	苍云
13054	17	744	69	1024	斩刀	苍云
13054	18	2262	72	1024	斩刀	苍云
13054	19	2336	74	1024	斩刀	苍云
13054	20	2396	78	1024	斩刀	苍云
13054	21	2508	81	1024	斩刀	苍云
13054	22	9999	99	1024	斩刀	苍云
13055	1	85	18	1024	绝刀	苍云
13055	2	141	19	1024	绝刀	苍云
13055	3	176	21	1024	绝刀	苍云
13055	4	201	23	1024	绝刀	苍云
13055	5	219	25	1024	绝刀	苍云
13055	6	232	27	1024	绝刀	苍云
13055	7	239	30	1024	绝刀	苍云
13055	8	241	33	1024	绝刀	苍云
13055	9	243	36	1024	绝刀	苍云
13055	10	246	39	1024	绝刀	苍云
13055	11	248	43	1024	绝刀	苍云
13055	12	252	47	1024	绝刀	苍云
13055	13	255	50	1024	绝刀	苍云
13055	14	498	54	1024	绝刀	苍云
13055	15	563	58	1024	绝刀	苍云
13055	16	612	61	1024	绝刀	苍云
13055	17	661	64	1024	绝刀	苍云
13055	18	726	68	1024	绝刀	苍云
13055	19	2227	71	1024	绝刀	苍云
13055	20	9999	99	1024	绝刀	苍云
13068	1	248	52	1024	盾毅	苍云
13068	2	252	55	1024	盾毅	苍云
13068	3	482	58	1024	盾毅	苍云
13068	4	545	61	1024	盾毅	苍云
13068	5	612	64	1024	盾毅	苍云
13068	6	710	67	1024	盾毅	苍云
13068	7	2227	71	1024	盾毅	苍云
13068	8	2374	75	1024	盾毅	苍云
13068	9	2548	79	1024	盾毅	苍云
13068	10	9999	99	1024	盾毅	苍云
13983	1	48	15	1024	蛊惑众生	五毒
13983	2	175	35	1024	蛊惑众生	五毒
13983	3	462	55	1024	蛊惑众生	五毒
13983	4	2137	75	1024	蛊惑众生	五毒
13983	5	9999	99	1024	蛊惑众生	五毒
14064	1	85	15	1024	宫	长歌
14064	2	101	17	1024	宫	长歌
14064	3	118	19	1024	宫	长歌
14064	4	135	21	1024	宫	长歌
14064	5	152	23	1024	宫	长歌
14064	6	179	28	1024	宫	长歌
14064	7	202	31	1024	宫	长歌
14064	8	225	34	1024	宫	长歌
14064	9	240	36	1024	宫	长歌
14064	10	263	39	1024	宫	长歌
14064	11	284	42	1024	宫	长歌
14064	12	303	45	1024	宫	长歌
14064	13	322	48	1024	宫	长歌
14064	14	345	51	1024	宫	长歌
14064	15	380	54	1024	宫	长歌
14064	16	416	57	1024	宫	长歌
14064	17	453	60	1024	宫	长歌
14064	18	489	63	1024	宫	长歌
14064	19	526	66	1024	宫	长歌
14064	20	1647	72	1024	宫	长歌
14064	21	1769	76	1024	宫	长歌
14064	22	1853	79	1024	宫	长歌
14064	23	1781	83	1024	宫	长歌
14064	24	1860	86	1024	宫	长歌
14064	25	9999	99	1024	宫	长歌
14065	1	93	16	1024	商	长歌
14065	2	109	18	1024	商	长歌
14065	3	135	21	1024	商	长歌
14065	4	157	24	1024	商	长歌
14065	5	171	27	1024	商	长歌
14065	6	195	30	1024	商	长歌
14065	7	218	33	1024	商	长歌
14065	8	248	37	1024	商	长歌
14065	9	270	40	1024	商	长歌
14065	10	297	44	1024	商	长歌
14065	11	316	47	1024	商	长歌
14065	12	334	50	1024	商	长歌
14065	13	369	53	1024	商	长歌
14065	14	404	56	1024	商	长歌
14065	15	440	59	1024	商	长歌
14065	16	477	62	1024	商	长歌
14065	17	514	65	1024	商	长歌
14065	18	550	68	1024	商	长歌
14065	19	1620	71	1024	商	长歌
14065	20	1742	75	1024	商	长歌
14065	21	1825	78	1024	商	长歌
14065	22	1738	81	1024	商	长歌
14065	23	1802	84	1024	商	长歌
14065	24	1882	87	1024	商	长歌
14065	25	9999	99	1024	商	长歌
14066	1	126	20	1024	角	长歌
14066	2	144	22	1024	角	长歌
14066	3	157	24	1024	角	长歌
14066	4	167	26	1024	角	长歌
14066	5	187	29	1024	角	长歌
14066	6	210	32	1024	角	长歌
14066	7	233	35	1024	角	长歌
14066	8	256	38	1024	角	长歌
14066	9	277	41	1024	角	长歌
14066	10	303	45	1024	角	长歌
14066	11	322	48	1024	角	长歌
14066	12	345	51	1024	角	长歌
14066	13	392	55	1024	角	长歌
14066	14	428	58	1024	角	长歌
14066	15	465	61	1024	角	长歌
14066	16	501	64	1024	角	长歌
14066	17	538	67	1024	角	长歌
14066	18	1594	70	1024	角	长歌
14066	19	1647	72	1024	角	长歌
14066	20	1742	75	1024	角	长歌
14066	21	1797	77	1024	角	长歌
14066	22	1717	80	1024	角	长歌
14066	23	1781	83	1024	角	长歌
